COMMUNICATIONS_AND_IT_EXPENSE,CUSTOMER_ID,END_DATE,INTEREST_EXPENSE,INTEREST_INCOME,LAST_CUSTOMER_REPLIED_TO_OFFER_INDICATOR,LAST_CUSTOMER_REPLY_TIME,LAST_PRODUCT_OFFER_CAMPAIGN,LAST_PRODUCT_OFFER_DATE,PRODUCT_ID,PRODUCT_OFFERED_INDICATOR,PRODUCT_OWNED_INDICATOR,SENTIMENT_SCORE,START_DATE,STATUS2,STATUS_DATE2,STATUS_REASON
731.9693982,1178,30/11/2017,951.3379306,640.7067047,TRUE,12,Now Prove It,01/11/2017,RetirementBrokerage,TRUE,TRUE,4,01/10/2017,Active,01/11/2017,Active Client
515.453724,1178,30/11/2017,13.94302505,943.5666742,TRUE,42,Wealth Comes in Many Forms,01/11/2017,RetirementPlan,TRUE,TRUE,4,01/10/2017,Active,01/11/2017,Active Client
937.9988613,1178,30/11/2017,933.4673925,554.7875795,TRUE,68,Now Prove It,01/11/2017,RetirementBasic,TRUE,TRUE,1,01/10/2017,Active,01/11/2017,Active Client
214.8576507,1179,31/05/2016,230.2352748,163.9956266,TRUE,94,Now Prove It,05/05/2016,Brokerage,TRUE,TRUE,1,01/05/2016,Active,05/05/2016,Active Client
322.318486,1179,31/05/2016,52.45030871,733.897419,TRUE,59,A Loan With A View,05/05/2016,Savings,TRUE,TRUE,2,01/05/2016,Active,05/05/2016,Active Client
832.6030298,1179,31/05/2016,695.3197723,427.0491474,FALSE,0,,24/06/2016,Education,TRUE,FALSE,0,01/05/2016,Inactive,05/05/2016,Inactive Client
900.3307398,1179,31/05/2016,79.08000129,975.8172566,TRUE,51,Wealth Comes in Many Forms,05/05/2016,FinancialPlan,TRUE,TRUE,2,01/05/2016,Active,05/05/2016,Active Client
832.4899726,1179,31/05/2016,318.4012749,628.9187549,TRUE,129,,04/10/2017,RetirementBrokerage,TRUE,FALSE,3,01/05/2016,Inactive,05/05/2016,Inactive Client
927.5305934,1180,31/01/2016,178.9127846,817.0923024,TRUE,4,More Generous Investing,03/01/2016,Savings,TRUE,TRUE,1,01/01/2016,Active,03/01/2016,Active Client
893.8406109,1180,31/01/2016,502.364068,624.5484838,FALSE,0,,16/07/2016,Education,TRUE,FALSE,1,01/01/2016,Inactive,03/01/2016,Inactive Client
14.58719605,1180,31/01/2016,250.3060136,526.0043682,FALSE,0,,29/05/2016,FinancialPlan,TRUE,FALSE,5,01/01/2016,Inactive,03/01/2016,Inactive Client
622.3745096,1180,31/01/2016,893.2473949,581.1544021,FALSE,0,,24/02/2017,RetirementBrokerage,TRUE,FALSE,1,01/01/2016,Inactive,03/01/2016,Inactive Client
868.6237059,1180,31/01/2016,735.4005636,566.5811426,TRUE,75,Now Prove It,03/01/2016,RetirementBasic,TRUE,TRUE,5,01/01/2016,Active,03/01/2016,Active Client
142.4452475,1181,31/10/2016,748.6265905,425.7437373,FALSE,0,,19/12/2017,Cash,TRUE,FALSE,0,01/10/2016,Inactive,18/10/2016,Inactive Client
854.3646116,1181,31/10/2016,214.9474147,611.1109854,TRUE,80,Now Prove It,18/10/2016,RetirementBrokerage,TRUE,TRUE,5,01/10/2016,Active,18/10/2016,Active Client
45.12742393,1181,31/10/2016,694.7592745,693.8313079,TRUE,76,A Loan With A View,18/10/2016,RetirementPlan,TRUE,TRUE,5,01/10/2016,Active,18/10/2016,Active Client
512.5925897,1181,31/10/2016,353.4082305,622.7452159,FALSE,0,,31/08/2017,ManagedPortfolio,TRUE,FALSE,4,01/10/2016,Inactive,18/10/2016,Inactive Client
42.3079407,1181,31/10/2016,845.5610821,627.8061913,TRUE,99,Wealth Comes in Many Forms,18/10/2016,RetirementBasic,TRUE,TRUE,3,01/10/2016,Active,18/10/2016,Active Client
41.73391382,1182,31/05/2016,982.5165128,279.4360528,FALSE,0,,11/01/2017,Cash,TRUE,FALSE,4,01/05/2016,Inactive,19/05/2016,Inactive Client
179.9452177,1182,31/05/2016,113.9437775,335.5699839,TRUE,7,More Generous Investing,19/05/2016,Brokerage,TRUE,TRUE,0,01/05/2016,Active,19/05/2016,Active Client
874.708753,1182,31/05/2016,851.7151049,191.2777308,TRUE,145,The Best Things in Life Are Not Fees,19/05/2016,Savings,TRUE,TRUE,1,01/05/2016,Active,19/05/2016,Active Client
175.3021486,1182,31/05/2016,61.82765252,722.1859683,TRUE,9,More Generous Investing,19/05/2016,FinancialPlan,TRUE,TRUE,2,01/05/2016,Active,19/05/2016,Active Client
993.9843371,1183,30/06/2016,757.5825577,726.766632,TRUE,44,More Generous Investing,24/06/2016,Savings,TRUE,TRUE,2,01/06/2016,Active,24/06/2016,Active Client
596.3957853,1183,30/06/2016,974.0937479,645.2177807,FALSE,0,,12/12/2016,Education,TRUE,FALSE,4,01/06/2016,Inactive,24/06/2016,Inactive Client
267.2854991,1183,30/06/2016,972.8219818,396.3053678,TRUE,3,More Generous Investing,24/06/2016,ManagedPortfolio,TRUE,TRUE,0,01/06/2016,Active,24/06/2016,Active Client
257.5678309,1184,31/03/2018,684.9144684,926.0766721,TRUE,29,More Generous Investing,13/03/2018,RetirementBrokerage,TRUE,TRUE,3,01/03/2018,Active,13/03/2018,Active Client
796.410351,1185,31/03/2018,956.3623307,64.73117925,TRUE,77,Now Prove It,09/03/2016,Savings,TRUE,TRUE,1,01/03/2018,Active,09/03/2018,Active Client
465.9623038,1185,31/03/2018,219.6750645,457.7329243,TRUE,101,Now Prove It,09/03/2016,RetirementBasic,TRUE,TRUE,3,01/03/2018,Active,09/03/2018,Active Client
340.4665586,1186,31/07/2017,307.9431505,983.5988401,TRUE,66,More Generous Investing,24/07/2017,Savings,TRUE,TRUE,1,01/07/2017,Active,24/07/2017,Active Client
866.983833,1186,31/07/2017,7.490176249,27.90240388,FALSE,0,,30/05/2018,Education,TRUE,FALSE,2,01/07/2017,Inactive,24/07/2017,Inactive Client
767.2466919,1186,31/07/2017,706.4007297,575.9616419,TRUE,54,Now Prove It,24/07/2017,RetirementBasic,TRUE,TRUE,3,01/07/2017,Active,24/07/2017,Active Client
473.1059979,1187,30/06/2016,440.0049942,721.5042836,FALSE,0,,13/04/2017,Cash,TRUE,FALSE,0,01/06/2016,Inactive,12/06/2016,Inactive Client
164.8854133,1187,30/06/2016,260.3762346,947.9939295,FALSE,0,,05/04/2018,Brokerage,TRUE,FALSE,5,01/06/2016,Inactive,12/06/2016,Inactive Client
250.7459097,1187,30/06/2016,0.390302584,700.8897069,TRUE,129,,17/06/2018,Savings,TRUE,FALSE,3,01/06/2016,Inactive,12/06/2016,Inactive Client
802.9443647,1187,30/06/2016,447.5343783,501.4706779,TRUE,43,More Generous Investing,12/06/2016,FinancialPlan,TRUE,TRUE,4,01/06/2016,Active,12/06/2016,Active Client
120.8386448,1187,30/06/2016,829.1565937,944.1257024,FALSE,0,,02/12/2017,RetirementBrokerage,TRUE,FALSE,4,01/06/2016,Inactive,12/06/2016,Inactive Client
933.0352135,1187,30/06/2016,696.4963527,488.7707137,TRUE,141,,07/04/2018,RetirementPlan,TRUE,FALSE,4,01/06/2016,Inactive,12/06/2016,Inactive Client
243.239528,1188,28/02/2018,495.1734576,551.6352869,TRUE,11,More Generous Investing,18/02/2016,FinancialPlan,TRUE,TRUE,1,01/02/2018,Active,17/02/2018,Active Client
346.0962775,1188,28/02/2018,476.9256869,344.7509167,TRUE,15,Now Prove It,18/02/2016,RetirementBrokerage,TRUE,TRUE,5,01/02/2018,Active,17/02/2018,Active Client
326.8778597,1188,28/02/2018,38.80994745,975.4203186,TRUE,89,A Loan With A View,18/02/2016,RetirementPlan,TRUE,TRUE,3,01/02/2018,Active,17/02/2018,Active Client
197.4370109,1188,28/02/2018,318.425311,922.8395343,FALSE,0,,24/10/2016,ManagedPortfolio,TRUE,FALSE,4,01/02/2018,Inactive,17/02/2018,Inactive Client
110.4295491,1189,29/02/2016,731.76125,952.5054633,TRUE,59,More Generous Investing,13/02/2016,FinancialPlan,TRUE,TRUE,5,01/02/2016,Active,13/02/2016,Active Client
961.9617012,1190,31/10/2017,962.5858652,526.3791727,TRUE,19,Now Prove It,12/10/2017,Savings,TRUE,TRUE,0,01/10/2017,Active,12/10/2017,Active Client
417.0872796,1190,31/10/2017,178.5589364,697.9955283,TRUE,72,Wealth Comes in Many Forms,12/10/2017,Education,TRUE,TRUE,2,01/10/2017,Active,12/10/2017,Active Client
567.7773741,1190,31/10/2017,77.90630605,4.623747961,TRUE,23,More Generous Investing,12/10/2017,FinancialPlan,TRUE,TRUE,1,01/10/2017,Active,12/10/2017,Active Client
21.36083209,1190,31/10/2017,543.0274701,799.9742544,TRUE,110,,15/04/2018,RetirementBrokerage,TRUE,FALSE,0,01/10/2017,Inactive,12/10/2017,Inactive Client
975.9707244,1190,31/10/2017,802.2462205,667.2110331,TRUE,15,More Generous Investing,12/10/2017,RetirementBasic,TRUE,TRUE,0,01/10/2017,Active,12/10/2017,Active Client
137.5114834,1191,31/12/2016,210.7135373,779.1573487,FALSE,0,,15/09/2017,Cash,TRUE,FALSE,3,01/11/2016,Inactive,30/11/2016,Inactive Client
223.746832,1191,31/12/2016,895.7102514,560.3020341,TRUE,66,Now Prove It,30/11/2016,Brokerage,TRUE,TRUE,2,01/11/2016,Active,30/11/2016,Active Client
426.4480788,1191,31/12/2016,295.940498,422.3337826,TRUE,148,,10/10/2017,Savings,TRUE,FALSE,0,01/11/2016,Inactive,30/11/2016,Inactive Client
504.4468228,1191,31/12/2016,733.2784729,916.8061623,TRUE,121,,02/07/2017,Education,TRUE,FALSE,5,01/11/2016,Inactive,30/11/2016,Inactive Client
63.47441715,1191,31/12/2016,818.0222754,456.9146908,TRUE,86,A Loan With A View,30/11/2016,FinancialPlan,TRUE,TRUE,0,01/11/2016,Active,30/11/2016,Active Client
756.8385287,1191,31/12/2016,772.7909811,963.6397972,TRUE,3,More Generous Investing,30/11/2016,RetirementBrokerage,TRUE,TRUE,3,01/11/2016,Active,30/11/2016,Active Client
655.499301,1191,31/12/2016,861.6017136,1.352791958,TRUE,31,More Generous Investing,30/11/2016,RetirementPlan,TRUE,TRUE,1,01/11/2016,Active,30/11/2016,Active Client
757.3509725,1191,31/12/2016,244.5758322,139.1134776,FALSE,0,,24/04/2018,ManagedPortfolio,TRUE,FALSE,1,01/11/2016,Inactive,30/11/2016,Inactive Client
215.3017599,1192,31/05/2016,726.1182152,819.0683199,TRUE,54,Now Prove It,03/05/2016,Brokerage,TRUE,TRUE,3,01/05/2016,Active,03/05/2016,Active Client
547.7353073,1193,31/10/2016,203.5044535,385.5057212,TRUE,13,Now Prove It,17/10/2016,Savings,TRUE,TRUE,0,01/10/2016,Active,17/10/2016,Active Client
313.5801731,1193,31/10/2016,567.0778095,729.0609371,TRUE,137,The Best Things in Life Are Not Fees,17/10/2016,Education,TRUE,TRUE,1,01/10/2016,Active,17/10/2016,Active Client
802.0825616,1193,31/10/2016,987.6320987,219.0555247,TRUE,42,Wealth Comes in Many Forms,17/10/2016,FinancialPlan,TRUE,TRUE,1,01/10/2016,Active,17/10/2016,Active Client
271.4806166,1193,31/10/2016,249.6652168,114.4103683,TRUE,98,,23/07/2017,RetirementBrokerage,TRUE,FALSE,3,01/10/2016,Inactive,17/10/2016,Inactive Client
373.7092577,1193,31/10/2016,470.0734719,531.2386517,TRUE,138,,28/08/2017,RetirementPlan,TRUE,FALSE,4,01/10/2016,Inactive,17/10/2016,Inactive Client
70.9698596,1193,31/10/2016,231.3041984,77.84268076,FALSE,0,,06/01/2017,ManagedPortfolio,TRUE,FALSE,2,01/10/2016,Inactive,17/10/2016,Inactive Client
662.7267174,1193,31/10/2016,189.6324631,97.90772545,TRUE,50,Now Prove It,17/10/2016,RetirementBasic,TRUE,TRUE,2,01/10/2016,Active,17/10/2016,Active Client
103.161288,1194,31/03/2017,708.7025899,694.2060082,TRUE,65,Now Prove It,14/03/2017,FinancialPlan,TRUE,TRUE,2,01/03/2017,Active,14/03/2017,Active Client
892.9542617,1194,31/03/2017,990.376324,1.483702708,TRUE,108,A Loan With A View,14/03/2017,RetirementBrokerage,TRUE,TRUE,3,01/03/2017,Active,14/03/2017,Active Client
586.5936019,1194,31/03/2017,850.147031,160.364712,TRUE,14,Now Prove It,14/03/2017,RetirementPlan,TRUE,TRUE,2,01/03/2017,Active,14/03/2017,Active Client
431.0259801,1194,31/03/2017,922.3698739,805.2645052,FALSE,0,,02/06/2017,ManagedPortfolio,TRUE,FALSE,2,01/03/2017,Inactive,14/03/2017,Inactive Client
501.0344089,1194,31/03/2017,21.4348271,799.9278722,FALSE,0,,31/01/2018,RetirementBasic,TRUE,FALSE,0,01/03/2017,Inactive,14/03/2017,Inactive Client
308.6270358,1195,31/01/2016,609.9391167,952.3624082,TRUE,78,A Loan With A View,11/01/2016,Cash,TRUE,TRUE,3,01/01/2016,Active,11/01/2016,Active Client
412.0806054,1195,31/01/2016,984.7253005,733.8905009,FALSE,0,,02/03/2016,Brokerage,TRUE,FALSE,3,01/01/2016,Inactive,11/01/2016,Inactive Client
726.8381349,1195,31/01/2016,394.0346627,833.2087373,TRUE,55,Now Prove It,11/01/2016,Savings,TRUE,TRUE,0,01/01/2016,Active,11/01/2016,Active Client
53.68233591,1195,31/01/2016,217.2016059,259.7341759,TRUE,150,,16/02/2017,Education,TRUE,FALSE,0,01/01/2016,Inactive,11/01/2016,Inactive Client
803.6211112,1196,30/09/2018,826.8444239,899.2346813,TRUE,28,More Generous Investing,02/09/2018,Savings,TRUE,TRUE,5,01/09/2018,Active,02/09/2018,Active Client
716.1989333,1196,30/09/2018,179.7381528,278.2321224,FALSE,0,,20/09/2018,Education,TRUE,FALSE,3,01/09/2018,Inactive,02/09/2018,Inactive Client
234.3342471,1196,30/09/2018,430.3937643,409.2287013,FALSE,0,,19/09/2018,FinancialPlan,TRUE,FALSE,3,01/09/2018,Inactive,02/09/2018,Inactive Client
937.0595786,1196,30/09/2018,786.3715819,882.0407377,FALSE,0,,24/09/2018,RetirementBrokerage,TRUE,FALSE,3,01/09/2018,Inactive,02/09/2018,Inactive Client
368.1929413,1196,30/09/2018,593.127858,575.9062297,TRUE,44,Now Prove It,02/09/2018,RetirementBasic,TRUE,TRUE,5,01/09/2018,Active,02/09/2018,Active Client
94.97963221,1197,31/05/2016,609.0578745,726.695095,FALSE,0,,25/03/2017,Cash,TRUE,FALSE,2,01/05/2016,Inactive,04/05/2016,Inactive Client
938.6246872,1197,31/05/2016,68.47401555,203.802148,TRUE,87,Now Prove It,04/05/2016,RetirementBrokerage,TRUE,TRUE,0,01/05/2016,Active,04/05/2016,Active Client
428.2693624,1198,31/01/2017,101.9774653,620.8392695,TRUE,79,Now Prove It,30/01/2017,Savings,TRUE,TRUE,0,01/01/2017,Active,30/01/2017,Active Client
638.4389617,1198,31/01/2017,935.9665558,669.0317165,TRUE,48,Now Prove It,30/01/2017,RetirementBasic,TRUE,TRUE,5,01/01/2017,Active,30/01/2017,Active Client
112.5413541,1199,30/06/2017,92.41784566,0.533870327,TRUE,38,Now Prove It,16/06/2017,RetirementBrokerage,TRUE,TRUE,1,01/06/2017,Active,16/06/2017,Active Client
599.8820313,1199,30/06/2017,992.3045883,723.7539751,TRUE,122,The Best Things in Life Are Not Fees,16/06/2017,RetirementPlan,TRUE,TRUE,2,01/06/2017,Active,16/06/2017,Active Client
861.7721867,1199,30/06/2017,319.614755,453.9051124,TRUE,61,Now Prove It,16/06/2017,RetirementBasic,TRUE,TRUE,5,01/06/2017,Active,16/06/2017,Active Client
776.5253994,1200,31/03/2016,118.6968502,716.2104658,TRUE,61,,27/02/2017,Cash,TRUE,FALSE,3,01/03/2016,Inactive,26/03/2016,Inactive Client
802.9742748,1200,31/03/2016,710.3898042,281.4074059,TRUE,65,More Generous Investing,26/03/2016,Savings,TRUE,TRUE,1,01/03/2016,Active,26/03/2016,Active Client
757.1998043,1200,31/03/2016,952.7403931,484.6185401,FALSE,0,,12/07/2018,Education,TRUE,FALSE,0,01/03/2016,Inactive,26/03/2016,Inactive Client
192.5260685,1200,31/03/2016,928.7553854,283.2309366,TRUE,20,Now Prove It,26/03/2016,FinancialPlan,TRUE,TRUE,5,01/03/2016,Active,26/03/2016,Active Client
95.58165566,1200,31/03/2016,965.5395626,899.893579,FALSE,0,,04/04/2017,RetirementBrokerage,TRUE,FALSE,0,01/03/2016,Inactive,26/03/2016,Inactive Client
984.9298111,1200,31/03/2016,76.37032718,655.4605393,TRUE,19,More Generous Investing,26/03/2016,RetirementBasic,TRUE,TRUE,2,01/03/2016,Active,26/03/2016,Active Client
246.1275426,1201,31/07/2018,377.0983192,671.0305868,FALSE,0,,03/09/2018,Cash,TRUE,FALSE,3,01/07/2018,Inactive,21/07/2018,Inactive Client
526.7627617,1201,31/07/2018,862.5845624,989.422482,FALSE,0,,25/07/2018,Brokerage,TRUE,FALSE,4,01/07/2018,Inactive,21/07/2018,Inactive Client
68.32452959,1201,31/07/2018,502.3302375,346.0450058,TRUE,49,Now Prove It,21/07/2018,FinancialPlan,TRUE,TRUE,2,01/07/2018,Active,21/07/2018,Active Client
51.74564237,1201,31/07/2018,468.6206639,479.1048983,FALSE,0,,27/08/2018,RetirementBrokerage,TRUE,FALSE,2,01/07/2018,Inactive,21/07/2018,Inactive Client
923.6204418,1201,31/07/2018,474.1619375,822.5586789,TRUE,94,Now Prove It,21/07/2018,RetirementPlan,TRUE,TRUE,4,01/07/2018,Active,21/07/2018,Active Client
756.6625266,1201,31/07/2018,413.1939897,116.8419663,TRUE,3,More Generous Investing,21/07/2018,ManagedPortfolio,TRUE,TRUE,3,01/07/2018,Active,21/07/2018,Active Client
856.3619283,1201,31/07/2018,252.5659954,983.7835198,FALSE,0,,26/07/2018,RetirementBasic,TRUE,FALSE,4,01/07/2018,Inactive,21/07/2018,Inactive Client
486.9817956,1202,31/05/2018,41.65165541,192.0647007,TRUE,19,More Generous Investing,24/05/2018,FinancialPlan,TRUE,TRUE,3,01/05/2018,Active,24/05/2018,Active Client
772.4957261,1202,31/05/2018,26.99868714,45.96889719,FALSE,0,,27/05/2018,RetirementBrokerage,TRUE,FALSE,0,01/05/2018,Inactive,24/05/2018,Inactive Client
813.440237,1202,31/05/2018,342.2542963,351.1279796,TRUE,100,Now Prove It,24/05/2018,RetirementPlan,TRUE,TRUE,0,01/05/2018,Active,24/05/2018,Active Client
18.71379877,1202,31/05/2018,678.4581612,981.2138887,FALSE,0,,02/09/2018,ManagedPortfolio,TRUE,FALSE,5,01/05/2018,Inactive,24/05/2018,Inactive Client
676.9285551,1202,31/05/2018,566.2802806,964.1406919,TRUE,133,,04/08/2018,RetirementBasic,TRUE,FALSE,2,01/05/2018,Inactive,24/05/2018,Inactive Client
705.5791619,1203,30/04/2016,278.8703346,248.8375574,TRUE,61,Now Prove It,10/04/2016,RetirementBrokerage,TRUE,TRUE,0,01/04/2016,Active,10/04/2016,Active Client
931.1220349,1203,30/04/2016,769.4864156,328.3782836,TRUE,131,The Best Things in Life Are Not Fees,10/04/2016,RetirementPlan,TRUE,TRUE,1,01/04/2016,Active,10/04/2016,Active Client
928.8505816,1203,30/04/2016,627.629911,815.7576011,FALSE,0,,22/05/2017,ManagedPortfolio,TRUE,FALSE,2,01/04/2016,Inactive,10/04/2016,Inactive Client
344.4746071,1203,30/04/2016,772.9931124,303.7498188,TRUE,110,A Loan With A View,10/04/2016,RetirementBasic,TRUE,TRUE,1,01/04/2016,Active,10/04/2016,Active Client
0.8682558,1204,31/03/2016,505.6935239,122.8555613,TRUE,23,Now Prove It,08/03/2016,Cash,TRUE,TRUE,5,01/03/2016,Active,08/03/2016,Active Client
494.3047342,1204,31/03/2016,314.5546778,381.904948,TRUE,133,,04/12/2017,Brokerage,TRUE,FALSE,0,01/03/2016,Inactive,08/03/2016,Inactive Client
825.7526628,1204,31/03/2016,963.1190906,17.54061296,TRUE,70,A Loan With A View,08/03/2016,Savings,TRUE,TRUE,0,01/03/2016,Active,08/03/2016,Active Client
610.3617825,1204,31/03/2016,403.8705884,254.8812979,TRUE,47,Now Prove It,08/03/2016,Education,TRUE,TRUE,0,01/03/2016,Active,08/03/2016,Active Client
907.1702858,1204,31/03/2016,226.6078277,978.4580288,FALSE,0,,29/01/2017,FinancialPlan,TRUE,FALSE,0,01/03/2016,Inactive,08/03/2016,Inactive Client
124.2904206,1205,31/01/2018,426.5893498,208.1805934,TRUE,2,More Generous Investing,27/01/2016,Savings,TRUE,TRUE,3,01/01/2018,Active,26/01/2018,Active Client
558.737374,1205,31/01/2018,361.043656,748.9669269,TRUE,143,,17/04/2016,Education,TRUE,FALSE,5,01/01/2018,Inactive,26/01/2018,Inactive Client
122.3575641,1205,31/01/2018,254.5259422,987.0974227,TRUE,145,,22/10/2017,FinancialPlan,TRUE,FALSE,2,01/01/2018,Inactive,26/01/2018,Inactive Client
558.1566755,1205,31/01/2018,272.0024563,960.0380585,FALSE,0,,22/12/2017,RetirementBrokerage,TRUE,FALSE,5,01/01/2018,Inactive,26/01/2018,Inactive Client
873.4977214,1205,31/01/2018,884.6799595,769.2955561,TRUE,95,,31/01/2016,RetirementPlan,TRUE,FALSE,1,01/01/2018,Inactive,26/01/2018,Inactive Client
596.4041925,1205,31/01/2018,630.0150187,1.715869748,TRUE,78,A Loan With A View,27/01/2016,ManagedPortfolio,TRUE,TRUE,5,01/01/2018,Active,26/01/2018,Active Client
489.1548251,1206,30/04/2016,838.577427,645.2236105,TRUE,52,Now Prove It,03/04/2016,RetirementBrokerage,TRUE,TRUE,0,01/04/2016,Active,03/04/2016,Active Client
878.420576,1206,30/04/2016,24.07904552,801.9813946,TRUE,24,More Generous Investing,03/04/2016,RetirementPlan,TRUE,TRUE,4,01/04/2016,Active,03/04/2016,Active Client
963.7387455,1206,30/04/2016,675.1574395,256.96203,FALSE,0,,24/06/2018,ManagedPortfolio,TRUE,FALSE,2,01/04/2016,Inactive,03/04/2016,Inactive Client
239.6966114,1206,30/04/2016,968.3123475,398.3686391,TRUE,42,Wealth Comes in Many Forms,03/04/2016,RetirementBasic,TRUE,TRUE,1,01/04/2016,Active,03/04/2016,Active Client
937.9727806,1207,28/02/2018,351.7945058,683.9159066,TRUE,17,More Generous Investing,20/02/2016,Cash,TRUE,TRUE,5,01/02/2018,Active,19/02/2018,Active Client
504.4144771,1207,28/02/2018,223.8846496,440.6127115,TRUE,137,A Loan With A View,20/02/2016,Brokerage,TRUE,TRUE,5,01/02/2018,Active,19/02/2018,Active Client
854.432453,1207,28/02/2018,49.77373905,149.2893674,FALSE,0,,06/01/2017,Savings,TRUE,FALSE,0,01/02/2018,Inactive,19/02/2018,Inactive Client
376.4708292,1207,28/02/2018,709.9988102,34.41195459,TRUE,149,,25/09/2016,Education,TRUE,FALSE,2,01/02/2018,Inactive,19/02/2018,Inactive Client
710.2564158,1207,28/02/2018,516.6668365,363.1118106,TRUE,125,,16/04/2017,FinancialPlan,TRUE,FALSE,0,01/02/2018,Inactive,19/02/2018,Inactive Client
266.5275339,1207,28/02/2018,485.5020842,350.2081463,FALSE,0,,30/12/2016,RetirementBrokerage,TRUE,FALSE,1,01/02/2018,Inactive,19/02/2018,Inactive Client
393.5286992,1207,28/02/2018,363.6612613,885.5016886,FALSE,0,,22/06/2016,RetirementPlan,TRUE,FALSE,4,01/02/2018,Inactive,19/02/2018,Inactive Client
686.7694502,1208,31/08/2018,237.5834162,531.2370089,TRUE,27,More Generous Investing,01/08/2018,FinancialPlan,TRUE,TRUE,3,01/07/2018,Active,01/08/2018,Active Client
73.56223907,1208,31/08/2018,888.7640064,234.2269232,TRUE,88,Now Prove It,01/08/2018,RetirementPlan,TRUE,TRUE,5,01/07/2018,Active,01/08/2018,Active Client
735.554871,1208,31/08/2018,492.0355608,798.4330055,TRUE,130,A Loan With A View,01/08/2018,ManagedPortfolio,TRUE,TRUE,4,01/07/2018,Active,01/08/2018,Active Client
81.8145519,1209,31/07/2017,435.9006672,412.0466279,TRUE,43,Now Prove It,06/07/2017,Savings,TRUE,TRUE,0,01/07/2017,Active,06/07/2017,Active Client
897.7616257,1209,31/07/2017,430.2054579,561.527226,FALSE,0,,29/06/2018,Education,TRUE,FALSE,0,01/07/2017,Inactive,06/07/2017,Inactive Client
471.9901367,1209,31/07/2017,96.78007425,600.7055729,TRUE,22,Now Prove It,06/07/2017,RetirementBasic,TRUE,TRUE,5,01/07/2017,Active,06/07/2017,Active Client
393.6147978,1210,31/08/2018,841.4510168,777.17962,FALSE,0,,01/09/2018,Cash,TRUE,FALSE,3,01/08/2018,Inactive,28/08/2018,Inactive Client
486.4571602,1210,31/08/2018,523.4670779,73.95155191,TRUE,149,The Best Things in Life Are Not Fees,28/08/2018,Brokerage,TRUE,TRUE,3,01/08/2018,Active,28/08/2018,Active Client
670.0916993,1210,31/08/2018,350.8387129,196.5833576,TRUE,76,Wealth Comes in Many Forms,28/08/2018,Savings,TRUE,TRUE,5,01/08/2018,Active,28/08/2018,Active Client
235.9044496,1210,31/08/2018,22.13122438,509.5758996,TRUE,131,,28/09/2018,Education,TRUE,FALSE,4,01/08/2018,Inactive,28/08/2018,Inactive Client
621.2976949,1210,31/08/2018,164.6957847,523.6912023,TRUE,47,Wealth Comes in Many Forms,28/08/2018,FinancialPlan,TRUE,TRUE,3,01/08/2018,Active,28/08/2018,Active Client
