ACQUISITION_COST,AGE_RANGE,ANNUAL_INCOME,BIRTH_YEAR,CONTACT_PREFERENCE,CREDIT_AUTHORITY_LEVEL,CREDIT_SCORE,CURRENT_EMPLOYMENT_START_DATE,CUSTOMER_BEHAVIOR,CUSTOMER_ID,DATE_FIRST_ACCOUNT_OPENED,DATE_LAST_ACCOUNT_OPENED,EDUCATION_LEVEL,EFFECTIVE_DATE,EMPLOYMENT_STATUS,FAMILY_SIZE,GENDER,HEAD_OF_HOUSEHOLD_INDICATOR,HOME_OWNER_INDICATOR,IMPORTANCE_LEVEL_CODE,INTERNET_BANKING_INDICATOR,LOYALTY_RATING_CODE,MARITAL_STATUS,MARKET_GROUP,MONTHLY_HOUSING_COST,MONTHLY_NET_INCOME,NUMBER_OF_DEPENDENT_CHILDREN,PREFERRED_COMMUNICATION_FORM,PRIMARY_SPOKEN_LANGUAGE,PRIMARY_WRITTEN_LANGUAGE,PROFESSION,PURSUIT,REFERRALS_VALUE_CODE,RELATIONSHIP_START_DATE,RETIREMENT_AGE,SATISFACTION_RATING_FROM_SURVEY,SPECIAL_TERMS_INDICATOR,STATUS,STATUS_DATE,WALLET_SHARE_PERCENTAGE,ASSETS,FUNDS_UNDER_MANAGEMENT,TOP_SPENDING_CATEGORY
87.25341899,23 to 30,69327,1990,email,High,784.2793359,27/07/2016,Conserviti,1130,01/11/2017,01/11/2017,High School,01/11/2017,Unemployed,3,Male,1,1,Low priority,0,85374,Married,Accumulating,1039.905,3466.35,1,Email,Arabic,Arabic,Lawyer,Education Planning,Very High,01/11/2017,67,neutral,0,Active,01/11/2017,37,84504,300000,Recreation
31.11325422,55 to 65,75789,1960,email,Medium,739.868522,04/05/2015,Growth,1410,10/04/2016,10/04/2016,University,10/04/2016,Employed,4,Female,1,1,High priority,1,54600,Married,Accumulating,1136.835,3789.45,2,Email,English,English,Accountant,Estate Planning,Very High,10/04/2016,67,satisfied,0,Active,10/04/2016,58,123049,1250000,Health
15.75691076,40 to 55,70702,1970,mail,Medium,661.1360815,23/01/2015,Moderate,1627,28/08/2017,28/08/2017,College,28/08/2017,Employed,4,Male,1,1,High priority,0,123104,Married,Accumulating,1060.53,3535.1,2,Email,Arabic,Arabic,Physician,Capital Acquisition,Very High,28/08/2017,67,satisfied,0,Active,28/08/2017,47,107105,100000,Personal
29.58318266,65 and over,132857,1938,mail,Very High,731.67109,02/12/2016,Aggressive,1646,22/12/2017,22/12/2017,Professional,22/12/2017,Selfemployed,1,Female,1,0,Normal priority,1,57163,Divorced,Gifting,1992.855,6642.85,0,In Person,English,English,Software Developer,Retirement Planning,Very High,22/12/2017,67,very satisfied,1,Active,22/12/2017,12,233670,1250000,Giving
52.84522572,23 to 30,65122,1993,mail,Very High,771.1962301,17/04/2016,Conserviti,1783,13/03/2017,13/03/2017,High School,13/03/2017,Unemployed,3,Male,1,1,Low priority,0,108725,Married,Starting,976.83,3256.1,1,Email,English,English,Trades person,Education Planning,Very High,13/03/2017,67,neutral,0,Active,13/03/2017,59,77858,300000,Recreation
12.93895927,65 and over,71448,1941,none,Low,759.8614734,06/12/2016,Growth,1934,10/01/2018,10/01/2018,Professional,10/01/2018,Selfemployed,1,Female,1,1,High priority,0,85000,Divorced,Accumulating,1071.72,3572.4,0,Other,English,English,Professor,Increase Net Worth,Very High,10/01/2018,67,very satisfied,1,Active,10/01/2018,28,146333,180000,Savings
73.91934184,55 to 65,118358,1956,none,Very Low,797.9929355,20/11/2015,Growth,1956,22/04/2018,22/04/2018,PhD,22/04/2018,Homemaker,1,Female,1,0,High priority,0,81292,Single,Accumulating,1775.37,5917.9,0,Other,English,English,Professor,Increase Net Worth,Very Low,22/04/2018,67,very satisfied,0,Active,22/04/2018,52,195261,80000,Health
76.26795714,40 to 55,103750,1971,mail,Low,672.7431541,09/06/2015,Growth,1275,24/08/2016,24/08/2016,University,24/08/2016,Employed,4,Male,1,1,High priority,0,69594,Married,Accumulating,1556.25,5187.5,2,Teleconference,English,English,Data Scientist,Estate Planning,Low,24/08/2016,67,satisfied,1,Active,24/08/2016,17,157469,150000,Food
55.9432119,55 to 65,81264,1961,mail,Low,759.4564356,31/08/2014,Growth,1636,31/01/2016,31/01/2016,University,31/01/2016,Employed,4,Female,1,1,High priority,1,85375,Married,Accumulating,1218.96,4063.2,2,Teleconference,English,English,Data Scientist,Estate Planning,Very Low,31/01/2016,67,satisfied,0,Active,31/01/2016,12,133012,150000,Utilities
0.676369632,65 and over,170337.5,1946,phone,Very High,660.3933619,23/04/2015,Aggressive,1988,27/07/2016,27/07/2016,PhD,27/07/2018,Retired,2,Male,1,0,Normal priority,0,69093,Married,Spending,2555.0625,8516.875,0,In Person,English,English,Professor,Increase Net Worth,Very High,27/07/2016,67,very satisfied,0,Inactive,27/07/2018,4,229129,1250000,Savings
59.62702771,55 to 65,160816.25,1955,phone,Very Low,668.0343847,20/08/2016,Growth,1997,24/08/2016,24/08/2016,PhD,24/08/2018,Homemaker,2,Male,1,0,High priority,1,104010,Married,Accumulating,2412.24375,8040.8125,0,In Person,English,English,Professor,Increase Net Worth,Very High,24/08/2016,67,very satisfied,1,Inactive,24/08/2018,19,208906,80000,Health
73.48242517,65 and over,114488,1946,mail,Very Low,784.4612041,19/10/2016,Growth,1171,23/07/2018,23/07/2018,PhD,23/07/2018,Retired,1,Female,1,0,Normal priority,1,79387,Single,Accumulating,1717.32,5724.4,0,In Person,English,English,Professor,Increase Net Worth,Low,23/07/2018,67,very satisfied,0,Active,23/07/2018,54,197658,80000,Insurance
73.16354089,23 to 30,103776.25,1987,phone,High,745.9871252,01/07/2016,Moderate,1349,04/04/2016,04/04/2016,High School,04/04/2018,Employed,2,Female,1,1,Low priority,1,72184,Divorced,Accumulating,1556.64375,5188.8125,1,Email,English,English,Lawyer,Capital Acquisition,High,04/04/2016,67,neutral,0,Inactive,04/04/2018,71,107604,100000,Recreation
9.900005853,23 to 30,97516,1987,phone,Medium,753.13486,28/03/2015,Moderate,1353,17/07/2016,17/07/2016,High School,17/07/2016,Unemployed,3,Male,1,1,Low priority,0,93809,Married,Accumulating,1462.74,4875.8,1,Email,English,English,Lawyer,Capital Acquisition,High,17/07/2016,67,neutral,1,Active,17/07/2016,42,126339,100000,Recreation
45.05776907,40 to 55,88722,1969,mail,Medium,710.3016742,03/09/2015,Growth,1144,28/02/2016,28/02/2016,University,28/02/2016,Employed,4,Male,1,1,High priority,0,129888,Married,Accumulating,1330.83,4436.1,2,Email,Arabic,Arabic,Accountant,Estate Planning,High,28/02/2016,67,satisfied,1,Active,28/02/2016,44,135179,1250000,Personal
16.20899386,65 and over,84939,1946,mail,Low,680.6304118,31/10/2016,Growth,1444,14/03/2017,14/03/2017,PhD,14/03/2017,Homemaker,1,Female,1,1,High priority,1,51138,Single,Accumulating,1274.085,4246.95,0,Teleconference,English,English,Data Scientist,Increase Net Worth,Medium,14/03/2017,67,very satisfied,1,Active,14/03/2017,8,154326,180000,Insurance
20.92313393,40 to 55,75690,1976,email,Medium,700.2453853,18/12/2014,Moderate,1461,08/06/2016,08/06/2016,College,08/06/2016,Employed,4,Male,1,1,Low priority,1,103610,Married,Accumulating,1135.35,3784.5,2,Email,English,English,Accountant,Estate Planning,Very High,08/06/2016,67,satisfied,0,Active,08/06/2016,12,119369,100000,Food
26.63863052,30 to 40,65792,1985,email,High,736.3806201,16/05/2014,Conserviti,1994,13/02/2016,13/02/2016,High School,13/02/2016,Employed,3,Male,1,1,Low priority,1,47989,Married,Accumulating,986.88,3289.6,1,Email,English,English,Lawyer,Capital Acquisition,Very High,13/02/2016,67,neutral,0,Active,13/02/2016,13,87041,300000,Recreation
62.48011789,40 to 55,76540,1962,email,Medium,704.3611401,20/02/2015,Growth,1021,22/12/2017,22/12/2017,University,22/12/2017,Homemaker,4,Female,0,1,High priority,0,46449,Married,Accumulating,1148.1,3827,2,Teleconference,Arabic,Arabic,Data Scientist,Estate Planning,High,22/12/2017,67,satisfied,0,Active,22/12/2017,26,129599,1250000,Utilities
23.95375987,55 to 65,73161,1960,phone,Medium,658.3787834,23/06/2017,Growth,1245,27/08/2018,27/08/2018,PhD,27/08/2018,Homemaker,4,Female,1,1,High priority,0,133976,Married,Accumulating,1097.415,3658.05,2,Teleconference,English,English,Data Scientist,Estate Planning,Medium,27/08/2018,67,satisfied,1,Active,27/08/2018,20,128732,1250000,Health
97.67987282,55 to 65,129082,1955,email,Very Low,677.457313,26/09/2016,Growth,1335,28/08/2018,28/08/2018,PhD,28/08/2018,Homemaker,2,Female,1,0,High priority,1,137460,Married,Accumulating,1936.23,6454.1,0,In Person,English,English,Professor,Increase Net Worth,Very High,28/08/2018,67,very satisfied,0,Active,28/08/2018,36,207956,80000,Transportaion
98.03040822,65 and over,132580,1941,phone,Very High,735.3489725,12/08/2015,Aggressive,1538,11/01/2016,11/01/2016,Professional,11/01/2016,Retired,1,Female,1,0,Normal priority,1,140098,Single,Spending,1988.7,6629,0,In Person,English,English,Software Developer,Retirement Planning,Very High,11/01/2016,67,very satisfied,1,Active,11/01/2016,38,228379,1250000,Savings
25.69784331,65 and over,144327,1937,phone,Very High,730.9609057,02/06/2015,Aggressive,1670,28/08/2016,28/08/2016,Professional,28/08/2016,Selfemployed,1,Female,1,0,Normal priority,1,92948,Divorced,Gifting,2164.905,7216.35,0,In Person,English,English,Software Developer,Retirement Planning,Very High,28/08/2016,67,very satisfied,0,Active,28/08/2016,51,249552,1250000,Giving
30.72119771,65 and over,140467,1939,none,Very High,761.4137453,18/10/2015,Aggressive,1273,24/04/2016,24/04/2016,Professional,24/04/2016,Retired,1,Female,1,0,Normal priority,1,131852,Divorced,Gifting,2107.005,7023.35,0,In Person,Arabic,Arabic,Software Developer,Retirement Planning,Very High,24/04/2016,67,very satisfied,1,Active,24/04/2016,74,241584,1250000,Giving
32.4408139,30 to 40,54314,1979,mail,High,713.6077859,08/09/2016,Conserviti,1301,04/09/2018,04/09/2018,College,04/09/2018,Employed,3,Male,0,1,Low priority,1,120352,Married,Accumulating,814.71,2715.7,1,Email,English,English,Lawyer,Capital Acquisition,High,04/09/2018,67,neutral,1,Active,04/09/2018,29,74454,300000,Housing
44.12785066,23 to 30,91221,1992,mail,High,687.5096967,20/08/2014,Moderate,1394,28/02/2016,28/02/2016,High School,28/02/2016,Unemployed,3,Male,1,1,Low priority,0,126679,Married,Accumulating,1368.315,4561.05,1,Email,English,English,Lawyer,Capital Acquisition,High,28/02/2016,67,neutral,1,Active,28/02/2016,44,112974,100000,Recreation
31.76216264,30 to 40,94751.25,1986,phone,High,705.1789545,04/02/2017,Moderate,1455,27/01/2016,27/01/2016,High School,26/01/2018,Employed,2,Female,1,1,Low priority,0,61709,Single,Accumulating,1421.26875,4737.5625,1,Email,English,English,Lawyer,Capital Acquisition,Very Low,27/01/2016,67,neutral,1,Inactive,26/01/2018,54,99557,300000,Recreation
85.63782672,40 to 55,118391.25,1968,none,Low,782.7512824,04/02/2015,Growth,1026,07/03/2016,07/03/2016,University,07/03/2018,Employed,4,Female,1,1,High priority,0,81927,Married,Accumulating,1775.86875,5919.5625,2,Teleconference,English,English,Data Scientist,Estate Planning,Low,07/03/2016,67,satisfied,0,Inactive,07/03/2018,2,145837,150000,Personal
9.096737292,65 and over,142773,1940,mail,Very High,686.4202248,16/05/2017,Aggressive,1628,17/01/2018,17/01/2018,Professional,17/01/2018,Retired,1,Female,0,0,Normal priority,1,80762,Divorced,Gifting,2141.595,7138.65,0,In Person,English,English,Software Developer,Retirement Planning,Very Low,17/01/2018,67,very satisfied,1,Active,17/01/2018,72,241776,1250000,Savings
33.01905423,23 to 30,63539,1991,mail,Very High,727.0226442,02/04/2016,Conserviti,1074,16/06/2017,16/06/2017,High School,16/06/2017,Unemployed,3,Male,0,1,Low priority,0,122990,Married,Starting,953.085,3176.95,1,Email,English,English,Lawyer,Education Planning,High,16/06/2017,67,neutral,0,Active,16/06/2017,36,77558,300000,Recreation
51.9320428,65 and over,139208,1934,mail,Very High,691.1208878,10/07/2017,Aggressive,1113,15/04/2018,15/04/2018,Professional,15/04/2018,Selfemployed,1,Female,1,0,Normal priority,0,81862,Divorced,Gifting,2088.12,6960.4,0,Video Conference,English,English,Software Developer,Retirement Planning,Very High,15/04/2018,67,very dissatisfied,1,Active,15/04/2018,18,247037,1250000,Uncategorized
26.04066514,40 to 55,69053,1972,mail,Medium,799.2607325,12/08/2014,Moderate,1467,04/02/2016,04/02/2016,College,04/02/2016,Employed,4,Male,1,1,Low priority,1,97728,Married,Accumulating,1035.795,3452.65,2,Email,English,English,Physician,Capital Acquisition,Very High,04/02/2016,67,satisfied,1,Active,04/02/2016,6,102084,100000,Food
59.81135407,30 to 40,49692,1985,phone,Very High,727.2830426,13/08/2016,Conserviti,1615,17/09/2017,17/09/2017,High School,17/09/2017,Employed,3,Male,1,1,Low priority,1,129347,Married,Starting,745.38,2484.6,1,Email,English,English,Lawyer,Education Planning,High,17/09/2017,67,neutral,0,Active,17/09/2017,33,64923,300000,Recreation
83.76920624,23 to 30,52129,1992,mail,Very High,755.3155902,27/01/2015,Conserviti,1818,17/10/2016,17/10/2016,High School,17/10/2016,Employed,3,Male,1,1,Low priority,1,62665,Married,Starting,781.935,2606.45,1,Email,Arabic,Arabic,Trades person,Education Planning,Low,17/10/2016,67,neutral,1,Active,17/10/2016,14,63126,300000,Recreation
24.37708708,30 to 40,123106,1979,mail,Low,732.1367559,04/02/2014,Growth,1968,31/05/2016,31/05/2016,College,31/05/2016,Employed,3,Male,1,1,High priority,1,104184,Married,Accumulating,1846.59,6155.3,1,Email,English,English,Accountant,Estate Planning,High,31/05/2016,67,satisfied,1,Active,31/05/2016,26,169408,150000,Housing
67.00066786,65 and over,141136,1946,email,Very High,695.6354826,07/04/2016,Aggressive,1069,14/03/2017,14/03/2017,PhD,14/03/2017,Retired,1,Female,1,0,Normal priority,1,134640,Single,Spending,2117.04,7056.8,0,In Person,English,English,Professor,Increase Net Worth,Very High,14/03/2017,67,very satisfied,1,Active,14/03/2017,67,234408,1250000,Insurance
66.76922449,55 to 65,72030,1956,mail,Medium,722.4816469,04/06/2015,Growth,1146,22/12/2017,22/12/2017,University,22/12/2017,Homemaker,2,Female,1,1,High priority,0,69027,Married,Accumulating,1080.45,3601.5,0,Teleconference,English,English,Data Scientist,Estate Planning,Medium,22/12/2017,67,satisfied,0,Active,22/12/2017,24,124919,1250000,Health
31.15330746,40 to 55,98721,1963,none,Low,652.9763606,21/02/2015,Growth,1251,29/11/2017,29/11/2017,University,29/11/2017,Employed,4,Female,1,1,High priority,1,142655,Married,Accumulating,1480.815,4936.05,2,Teleconference,English,English,Data Scientist,Estate Planning,Low,29/11/2017,67,satisfied,0,Active,29/11/2017,15,155135,150000,Utilities
92.71778856,65 and over,122150,1947,email,Very High,750.3794154,25/08/2015,Aggressive,1355,20/06/2018,20/06/2018,Professional,20/06/2018,Retired,1,Female,1,0,Normal priority,0,52973,Single,Spending,1832.25,6107.5,0,In Person,English,English,Professor,Increase Net Worth,Low,20/06/2018,67,very satisfied,1,Active,20/06/2018,37,209819,750000,Insurance
49.61243229,65 and over,157567.5,1942,none,Very High,666.4227939,28/02/2016,Aggressive,1517,04/02/2016,04/02/2016,Professional,03/02/2018,Retired,2,Male,1,0,Normal priority,0,95781,Married,Spending,2363.5125,7878.375,0,In Person,English,English,Software Developer,Retirement Planning,Very High,04/02/2016,67,very satisfied,0,Inactive,03/02/2018,7,219970,750000,Savings
82.85341137,40 to 55,67747,1971,email,Medium,676.0437112,12/04/2015,Moderate,1028,04/06/2017,04/06/2017,College,04/06/2017,Employed,4,Male,1,1,Low priority,0,100170,Married,Accumulating,1016.205,3387.35,2,Email,Arabic,Arabic,Physician,Capital Acquisition,High,04/06/2017,67,satisfied,1,Active,04/06/2017,56,104685,100000,Food
80.96017248,65 and over,180498.75,1945,phone,Very High,717.9764661,25/02/2017,Aggressive,1499,12/03/2016,12/03/2016,PhD,12/03/2018,Retired,2,Male,1,0,Normal priority,0,73363,Married,Gifting,2707.48125,9024.9375,0,In Person,English,English,Professor,Increase Net Worth,Very High,12/03/2016,67,very satisfied,1,Inactive,12/03/2018,55,238747,1250000,Savings
93.97746996,30 to 40,47764,1986,phone,Very High,662.6927203,29/09/2014,Conserviti,1781,22/12/2016,22/12/2016,College,22/12/2016,Employed,3,Male,1,1,Low priority,0,83300,Married,Starting,716.46,2388.2,1,Email,English,English,Lawyer,Capital Acquisition,Low,22/12/2016,67,neutral,0,Active,22/12/2016,18,70923,300000,Recreation
49.73085921,40 to 55,132962.5,1963,phone,Low,673.8600642,17/05/2015,Growth,1917,21/09/2016,21/09/2016,University,21/09/2018,Employed,4,Male,0,1,High priority,1,141234,Married,Accumulating,1994.4375,6648.125,2,Teleconference,English,English,Data Scientist,Philanthropy,Low,21/09/2016,67,satisfied,1,Inactive,21/09/2018,58,166852,180000,Utilities
49.16247922,23 to 30,65625,1988,email,High,769.6352222,09/03/2015,Conserviti,1191,30/11/2016,30/11/2016,High School,30/11/2016,Employed,3,Male,0,1,Low priority,1,59775,Married,Accumulating,984.375,3281.25,1,Email,English,English,Lawyer,Capital Acquisition,Low,30/11/2016,67,neutral,1,Active,30/11/2016,59,86110,300000,Recreation
67.89083941,23 to 30,63949,1989,email,Very High,787.8793263,08/12/2015,Conserviti,1665,01/08/2016,01/08/2016,High School,01/08/2016,Unemployed,3,Male,1,1,Low priority,1,46554,Married,Starting,959.235,3197.45,1,Email,Arabic,Arabic,Lawyer,Education Planning,Low,01/08/2016,67,neutral,0,Active,01/08/2016,49,79407,300000,Recreation
31.90560037,65 and over,46759,1994,none,Very High,676.071944,21/10/2015,Conserviti,1847,16/09/2016,16/09/2016,High School,16/09/2016,Unemployed,3,Male,0,1,Low priority,0,76852,Married,Starting,701.385,2337.95,1,Email,English,English,Trades person,Education Planning,Very High,16/09/2016,67,dissatisfied,1,Active,16/09/2016,1,49800,300000,Recreation
82.93855881,30 to 40,79983.75,1986,email,High,765.7499082,02/07/2016,Conserviti,1435,09/03/2016,09/03/2016,High School,09/03/2018,Employed,2,Female,0,1,Low priority,1,123139,Divorced,Accumulating,1199.75625,3999.1875,1,Email,English,English,Lawyer,Education Planning,Very High,09/03/2016,67,neutral,1,Inactive,09/03/2018,39,80949,300000,Recreation
10.71482244,65 and over,125910,1939,mail,Very High,746.3349778,23/05/2016,Aggressive,1551,04/09/2018,04/09/2018,Professional,04/09/2018,Selfemployed,1,Female,1,0,Normal priority,1,116882,Divorced,Spending,1888.65,6295.5,0,In Person,English,English,Software Developer,Retirement Planning,Very High,04/09/2018,67,very satisfied,1,Active,04/09/2018,19,223780,1250000,Giving
66.96358099,30 to 40,71509,1986,phone,High,666.0479836,10/02/2016,Moderate,1605,20/06/2018,20/06/2018,High School,20/06/2018,Employed,3,Male,1,1,Low priority,0,93076,Married,Accumulating,1072.635,3575.45,1,Email,Arabic,Arabic,Lawyer,Capital Acquisition,Very High,20/06/2018,67,neutral,1,Active,20/06/2018,13,92580,300000,Recreation
87.58057517,65 and over,129592,1937,mail,Very High,715.7953897,09/01/2016,Aggressive,1701,21/07/2018,21/07/2018,Professional,21/07/2018,Retired,1,Female,0,0,Normal priority,1,137943,Divorced,Spending,1943.88,6479.6,0,In Person,English,English,Software Developer,Retirement Planning,Very High,21/07/2018,67,very satisfied,1,Active,21/07/2018,6,225859,1250000,Giving
30.68127821,40 to 55,83305,1975,phone,Medium,695.5487214,27/11/2015,Moderate,1951,25/11/2017,25/11/2017,College,25/11/2017,Employed,4,Male,1,1,Low priority,0,60297,Married,Accumulating,1249.575,4165.25,2,Email,English,English,Physician,Capital Acquisition,High,25/11/2017,67,satisfied,1,Active,25/11/2017,1,119597,1250000,Food
55.85722064,55 to 65,74002,1957,mail,Low,777.4199394,28/04/2014,Growth,1029,28/08/2016,28/08/2016,University,28/08/2016,Employed,4,Female,1,1,High priority,0,131178,Married,Accumulating,1110.03,3700.1,2,Teleconference,English,English,Data Scientist,Estate Planning,Low,28/08/2016,67,satisfied,1,Active,28/08/2016,74,127119,150000,Health
97.8505524,40 to 55,94093,1967,email,Low,790.1705031,01/04/2015,Growth,1032,24/07/2018,24/07/2018,University,24/07/2018,Employed,4,Male,1,1,High priority,1,59503,Married,Accumulating,1411.395,4704.65,2,Teleconference,Arabic,Arabic,Data Scientist,Estate Planning,Medium,24/07/2018,67,satisfied,0,Active,24/07/2018,53,145296,150000,Personal
82.44021921,65 and over,142604,1936,phone,Very High,759.6574635,22/06/2016,Aggressive,1167,13/06/2017,13/06/2017,Professional,13/06/2017,Selfemployed,1,Female,1,0,Normal priority,1,65594,Divorced,Gifting,2139.06,7130.2,0,Video Conference,English,English,Software Developer,Retirement Planning,Very High,13/06/2017,67,very dissatisfied,0,Active,13/06/2017,72,248530,1250000,Uncategorized
65.95771117,65 and over,113037.5,1939,email,Very Low,654.0576506,21/03/2015,Growth,1464,06/05/2016,06/05/2016,Professional,06/05/2018,Retired,2,Male,1,1,Normal priority,0,58436,Married,Accumulating,1695.5625,5651.875,0,In Person,English,English,Professor,Increase Net Worth,Low,06/05/2016,67,very satisfied,1,Inactive,06/05/2018,47,170598,80000,Giving
78.35899032,65 and over,137467,1935,phone,Very High,661.001662,07/09/2015,Aggressive,1518,17/10/2017,17/10/2017,Professional,17/10/2017,Selfemployed,1,Female,1,0,Normal priority,0,115837,Divorced,Gifting,2062.005,6873.35,0,Video Conference,English,English,Software Developer,Retirement Planning,Very High,17/10/2017,67,very dissatisfied,0,Active,17/10/2017,15,243871,1250000,Uncategorized
