ASSETS,CUSTOMER_ID,FUNDS_UNDER_MANAGEMENT,TOP_SPENDING_CATEGORY
158129,1325,150000,Food
158129,1325,150000,Food
158129,1325,150000,Food
158129,1325,150000,Food
158129,1325,150000,Food
158129,1325,150000,Food
158129,1325,150000,Food
158129,1325,150000,Food
158129,1325,150000,Food
158129,1325,150000,Food
208168,1326,750000,Savings
208168,1326,750000,Savings
208168,1326,750000,Savings
240319,1327,1250000,Uncategorized
240319,1327,1250000,Uncategorized
240319,1327,1250000,Uncategorized
240319,1327,1250000,Uncategorized
240319,1327,1250000,Uncategorized
108539,1328,100000,Food
108539,1328,100000,Food
108539,1328,100000,Food
108539,1328,100000,Food
108539,1328,100000,Food
108539,1328,100000,Food
108539,1328,100000,Food
108539,1328,100000,Food
108539,1328,100000,Food
108539,1328,100000,Food
108539,1328,100000,Food
108539,1328,100000,Food
108539,1328,100000,Food
108539,1328,100000,Food
108539,1328,100000,Food
108539,1328,100000,Food
108539,1328,100000,Food
108539,1328,100000,Food
108539,1328,100000,Food
108539,1328,100000,Food
108539,1328,100000,Food
108539,1328,100000,Food
108539,1328,100000,Food
108539,1328,100000,Food
108539,1328,100000,Food
108539,1328,100000,Food
108539,1328,100000,Food
108539,1328,100000,Food
108539,1328,100000,Food
108539,1328,100000,Food
48616,1329,300000,Recreation
48616,1329,300000,Recreation
48616,1329,300000,Recreation
48616,1329,300000,Recreation
48616,1329,300000,Recreation
48616,1329,300000,Recreation
48616,1329,300000,Recreation
48616,1329,300000,Recreation
48616,1329,300000,Recreation
48616,1329,300000,Recreation
48616,1329,300000,Recreation
48616,1329,300000,Recreation
48616,1329,300000,Recreation
48616,1329,300000,Recreation
48616,1329,300000,Recreation
48616,1329,300000,Recreation
48616,1329,300000,Recreation
48616,1329,300000,Recreation
48616,1329,300000,Recreation
48616,1329,300000,Recreation
48616,1329,300000,Recreation
48616,1329,300000,Recreation
48616,1329,300000,Recreation
48616,1329,300000,Recreation
48616,1329,300000,Recreation
48616,1329,300000,Recreation
48616,1329,300000,Recreation
48616,1329,300000,Recreation
48616,1329,300000,Recreation
48616,1329,300000,Recreation
48616,1329,300000,Recreation
70657,1330,300000,Recreation
70657,1330,300000,Recreation
70657,1330,300000,Recreation
70657,1330,300000,Recreation
70657,1330,300000,Recreation
70657,1330,300000,Recreation
70657,1330,300000,Recreation
70657,1330,300000,Recreation
70657,1330,300000,Recreation
70657,1330,300000,Recreation
70657,1330,300000,Recreation
70657,1330,300000,Recreation
70657,1330,300000,Recreation
70657,1330,300000,Recreation
70657,1330,300000,Recreation
70657,1330,300000,Recreation
70657,1330,300000,Recreation
70657,1330,300000,Recreation
70657,1330,300000,Recreation
70657,1330,300000,Recreation
70657,1330,300000,Recreation
70657,1330,300000,Recreation
70657,1330,300000,Recreation
70657,1330,300000,Recreation
70657,1330,300000,Recreation
161508,1331,180000,Health
161508,1331,180000,Health
161508,1331,180000,Health
161508,1331,180000,Health
161508,1331,180000,Health
161508,1331,180000,Health
161508,1331,180000,Health
161508,1331,180000,Health
161508,1331,180000,Health
161508,1331,180000,Health
161508,1331,180000,Health
161508,1331,180000,Health
161508,1331,180000,Health
161508,1331,180000,Health
161508,1331,180000,Health
161508,1331,180000,Health
161508,1331,180000,Health
161508,1331,180000,Health
161508,1331,180000,Health
161508,1331,180000,Health
161508,1331,180000,Health
161508,1331,180000,Health
161508,1331,180000,Health
161508,1331,180000,Health
161508,1331,180000,Health
161508,1331,180000,Health
161508,1331,180000,Health
161508,1331,180000,Health
161508,1331,180000,Health
161508,1331,180000,Health
114250,1332,100000,Recreation
114250,1332,100000,Recreation
114250,1332,100000,Recreation
114250,1332,100000,Recreation
114250,1332,100000,Recreation
114250,1332,100000,Recreation
114250,1332,100000,Recreation
114250,1332,100000,Recreation
114250,1332,100000,Recreation
114250,1332,100000,Recreation
114250,1332,100000,Recreation
114250,1332,100000,Recreation
114250,1332,100000,Recreation
114250,1332,100000,Recreation
114250,1332,100000,Recreation
114250,1332,100000,Recreation
114250,1332,100000,Recreation
114250,1332,100000,Recreation
114250,1332,100000,Recreation
114250,1332,100000,Recreation
114250,1332,100000,Recreation
114250,1332,100000,Recreation
114250,1332,100000,Recreation
114250,1332,100000,Recreation
114250,1332,100000,Recreation
51296,1333,300000,Recreation
51296,1333,300000,Recreation
199701,1334,80000,Insurance
199701,1334,80000,Insurance
199701,1334,80000,Insurance
199701,1334,80000,Insurance
199701,1334,80000,Insurance
199701,1334,80000,Insurance
199701,1334,80000,Insurance
199701,1334,80000,Insurance
199701,1334,80000,Insurance
199701,1334,80000,Insurance
199701,1334,80000,Insurance
199701,1334,80000,Insurance
199701,1334,80000,Insurance
199701,1334,80000,Insurance
199701,1334,80000,Insurance
207956,1335,80000,Transportaion
207956,1335,80000,Transportaion
126874,1336,100000,Recreation
126874,1336,100000,Recreation
126874,1336,100000,Recreation
126874,1336,100000,Recreation
126874,1336,100000,Recreation
126874,1336,100000,Recreation
126874,1336,100000,Recreation
126874,1336,100000,Recreation
126874,1336,100000,Recreation
126874,1336,100000,Recreation
126874,1336,100000,Recreation
126874,1336,100000,Recreation
126874,1336,100000,Recreation
126874,1336,100000,Recreation
126874,1336,100000,Recreation
126874,1336,100000,Recreation
126874,1336,100000,Recreation
126874,1336,100000,Recreation
126874,1336,100000,Recreation
126874,1336,100000,Recreation
126874,1336,100000,Recreation
126874,1336,100000,Recreation
126874,1336,100000,Recreation
126874,1336,100000,Recreation
126874,1336,100000,Recreation
126874,1336,100000,Recreation
126874,1336,100000,Recreation
126874,1336,100000,Recreation
172057,1337,180000,Utilities
172057,1337,180000,Utilities
172057,1337,180000,Utilities
172057,1337,180000,Utilities
172057,1337,180000,Utilities
172057,1337,180000,Utilities
172057,1337,180000,Utilities
172057,1337,180000,Utilities
172057,1337,180000,Utilities
172057,1337,180000,Utilities
172057,1337,180000,Utilities
172057,1337,180000,Utilities
172057,1337,180000,Utilities
172057,1337,180000,Utilities
172057,1337,180000,Utilities
172057,1337,180000,Utilities
172057,1337,180000,Utilities
172057,1337,180000,Utilities
172057,1337,180000,Utilities
172057,1337,180000,Utilities
235283,1338,1250000,Insurance
235283,1338,1250000,Insurance
235283,1338,1250000,Insurance
235283,1338,1250000,Insurance
235283,1338,1250000,Insurance
245092,1339,1250000,Uncategorized
245092,1339,1250000,Uncategorized
245092,1339,1250000,Uncategorized
245092,1339,1250000,Uncategorized
245092,1339,1250000,Uncategorized
245092,1339,1250000,Uncategorized
245092,1339,1250000,Uncategorized
245092,1339,1250000,Uncategorized
245092,1339,1250000,Uncategorized
245092,1339,1250000,Uncategorized
245092,1339,1250000,Uncategorized
245092,1339,1250000,Uncategorized
245092,1339,1250000,Uncategorized
245092,1339,1250000,Uncategorized
245092,1339,1250000,Uncategorized
245092,1339,1250000,Uncategorized
245092,1339,1250000,Uncategorized
245092,1339,1250000,Uncategorized
245092,1339,1250000,Uncategorized
245092,1339,1250000,Uncategorized
245092,1339,1250000,Uncategorized
245092,1339,1250000,Uncategorized
245092,1339,1250000,Uncategorized
245092,1339,1250000,Uncategorized
245092,1339,1250000,Uncategorized
89707,1340,300000,Food
89707,1340,300000,Food
89707,1340,300000,Food
89707,1340,300000,Food
89707,1340,300000,Food
89707,1340,300000,Food
89707,1340,300000,Food
89707,1340,300000,Food
89707,1340,300000,Food
89707,1340,300000,Food
89707,1340,300000,Food
89707,1340,300000,Food
89707,1340,300000,Food
89707,1340,300000,Food
89707,1340,300000,Food
89707,1340,300000,Food
89707,1340,300000,Food
89707,1340,300000,Food
89707,1340,300000,Food
89707,1340,300000,Food
89707,1340,300000,Food
89707,1340,300000,Food
89707,1340,300000,Food
89707,1340,300000,Food
89707,1340,300000,Food
163371,1341,180000,Savings
163371,1341,180000,Savings
163371,1341,180000,Savings
163371,1341,180000,Savings
163371,1341,180000,Savings
163371,1341,180000,Savings
163371,1341,180000,Savings
163371,1341,180000,Savings
163371,1341,180000,Savings
163371,1341,180000,Savings
163371,1341,180000,Savings
163371,1341,180000,Savings
163371,1341,180000,Savings
163371,1341,180000,Savings
163371,1341,180000,Savings
163371,1341,180000,Savings
163371,1341,180000,Savings
163371,1341,180000,Savings
163371,1341,180000,Savings
163371,1341,180000,Savings
163371,1341,180000,Savings
163371,1341,180000,Savings
163371,1341,180000,Savings
163371,1341,180000,Savings
163371,1341,180000,Savings
70256,1342,300000,Recreation
70256,1342,300000,Recreation
70256,1342,300000,Recreation
70256,1342,300000,Recreation
70256,1342,300000,Recreation
70256,1342,300000,Recreation
70256,1342,300000,Recreation
70256,1342,300000,Recreation
70256,1342,300000,Recreation
70256,1342,300000,Recreation
70256,1342,300000,Recreation
70256,1342,300000,Recreation
70256,1342,300000,Recreation
70256,1342,300000,Recreation
70256,1342,300000,Recreation
70256,1342,300000,Recreation
70256,1342,300000,Recreation
70256,1342,300000,Recreation
70256,1342,300000,Recreation
70256,1342,300000,Recreation
70256,1342,300000,Recreation
70256,1342,300000,Recreation
70256,1342,300000,Recreation
70256,1342,300000,Recreation
70256,1342,300000,Recreation
70256,1342,300000,Recreation
70256,1342,300000,Recreation
70256,1342,300000,Recreation
70256,1342,300000,Recreation
70256,1342,300000,Recreation
70256,1342,300000,Recreation
70256,1342,300000,Recreation
98315,1343,100000,Food
98315,1343,100000,Food
98315,1343,100000,Food
98315,1343,100000,Food
98315,1343,100000,Food
98315,1343,100000,Food
98315,1343,100000,Food
98315,1343,100000,Food
98315,1343,100000,Food
98315,1343,100000,Food
98315,1343,100000,Food
98315,1343,100000,Food
98315,1343,100000,Food
98315,1343,100000,Food
98315,1343,100000,Food
98315,1343,100000,Food
98315,1343,100000,Food
98315,1343,100000,Food
98315,1343,100000,Food
98315,1343,100000,Food
98315,1343,100000,Food
98315,1343,100000,Food
98315,1343,100000,Food
98315,1343,100000,Food
98315,1343,100000,Food
98315,1343,100000,Food
98315,1343,100000,Food
98315,1343,100000,Food
98315,1343,100000,Food
98315,1343,100000,Food
78812,1344,300000,Recreation
78812,1344,300000,Recreation
78812,1344,300000,Recreation
78812,1344,300000,Recreation
78812,1344,300000,Recreation
78812,1344,300000,Recreation
78812,1344,300000,Recreation
78812,1344,300000,Recreation
78812,1344,300000,Recreation
78812,1344,300000,Recreation
78812,1344,300000,Recreation
78812,1344,300000,Recreation
78812,1344,300000,Recreation
78812,1344,300000,Recreation
78812,1344,300000,Recreation
78812,1344,300000,Recreation
78812,1344,300000,Recreation
199230,1345,750000,Transportaion
199230,1345,750000,Transportaion
199230,1345,750000,Transportaion
199230,1345,750000,Transportaion
199230,1345,750000,Transportaion
199230,1345,750000,Transportaion
107839,1346,100000,Food
107839,1346,100000,Food
107839,1346,100000,Food
229298,1347,1250000,Giving
229298,1347,1250000,Giving
229298,1347,1250000,Giving
229298,1347,1250000,Giving
229298,1347,1250000,Giving
229298,1347,1250000,Giving
229298,1347,1250000,Giving
229298,1347,1250000,Giving
229298,1347,1250000,Giving
229298,1347,1250000,Giving
229298,1347,1250000,Giving
229298,1347,1250000,Giving
229298,1347,1250000,Giving
229298,1347,1250000,Giving
229298,1347,1250000,Giving
229298,1347,1250000,Giving
229298,1347,1250000,Giving
229298,1347,1250000,Giving
229298,1347,1250000,Giving
229298,1347,1250000,Giving
229298,1347,1250000,Giving
229298,1347,1250000,Giving
229298,1347,1250000,Giving
229298,1347,1250000,Giving
229298,1347,1250000,Giving
114538,1348,1250000,Personal
114538,1348,1250000,Personal
114538,1348,1250000,Personal
114538,1348,1250000,Personal
114538,1348,1250000,Personal
114538,1348,1250000,Personal
114538,1348,1250000,Personal
114538,1348,1250000,Personal
114538,1348,1250000,Personal
114538,1348,1250000,Personal
114538,1348,1250000,Personal
114538,1348,1250000,Personal
114538,1348,1250000,Personal
114538,1348,1250000,Personal
114538,1348,1250000,Personal
114538,1348,1250000,Personal
114538,1348,1250000,Personal
114538,1348,1250000,Personal
114538,1348,1250000,Personal
114538,1348,1250000,Personal
114538,1348,1250000,Personal
114538,1348,1250000,Personal
114538,1348,1250000,Personal
114538,1348,1250000,Personal
114538,1348,1250000,Personal
114538,1348,1250000,Personal
107604,1349,100000,Recreation
107604,1349,100000,Recreation
107604,1349,100000,Recreation
107604,1349,100000,Recreation
107604,1349,100000,Recreation
107604,1349,100000,Recreation
107604,1349,100000,Recreation
107604,1349,100000,Recreation
107604,1349,100000,Recreation
107604,1349,100000,Recreation
107604,1349,100000,Recreation
107604,1349,100000,Recreation
107604,1349,100000,Recreation
107604,1349,100000,Recreation
107604,1349,100000,Recreation
107604,1349,100000,Recreation
107604,1349,100000,Recreation
107604,1349,100000,Recreation
107604,1349,100000,Recreation
107604,1349,100000,Recreation
107604,1349,100000,Recreation
107604,1349,100000,Recreation
107604,1349,100000,Recreation
107604,1349,100000,Recreation
107604,1349,100000,Recreation
136643,1350,1250000,Personal
136643,1350,1250000,Personal
136643,1350,1250000,Personal
136643,1350,1250000,Personal
136643,1350,1250000,Personal
136643,1350,1250000,Personal
136643,1350,1250000,Personal
136643,1350,1250000,Personal
136643,1350,1250000,Personal
136643,1350,1250000,Personal
136643,1350,1250000,Personal
136643,1350,1250000,Personal
136643,1350,1250000,Personal
136643,1350,1250000,Personal
136643,1350,1250000,Personal
136643,1350,1250000,Personal
136643,1350,1250000,Personal
136643,1350,1250000,Personal
136643,1350,1250000,Personal
136643,1350,1250000,Personal
136643,1350,1250000,Personal
136643,1350,1250000,Personal
136643,1350,1250000,Personal
136643,1350,1250000,Personal
136643,1350,1250000,Personal
136643,1350,1250000,Personal
136643,1350,1250000,Personal
136643,1350,1250000,Personal
136643,1350,1250000,Personal
136643,1350,1250000,Personal
136643,1350,1250000,Personal
136643,1350,1250000,Personal
56937,1351,300000,Recreation
56937,1351,300000,Recreation
56937,1351,300000,Recreation
56937,1351,300000,Recreation
56937,1351,300000,Recreation
56937,1351,300000,Recreation
56937,1351,300000,Recreation
56937,1351,300000,Recreation
56937,1351,300000,Recreation
56937,1351,300000,Recreation
56937,1351,300000,Recreation
56937,1351,300000,Recreation
56937,1351,300000,Recreation
56937,1351,300000,Recreation
56937,1351,300000,Recreation
