ACTIVITY_FEES,COMMUNICATIONS_AND_IT_EXPENSE,CUSTOMER_ID,END_DATE,INTEREST_EXPENSE,INTEREST_INCOME,LAST_CUSTOMER_REPLIED_TO_OFFER_INDICATOR,LAST_CUSTOMER_REPLY_TIME,LAST_PRODUCT_OFFER_CAMPAIGN,LAST_PRODUCT_OFFER_DATE,PRODUCT_ID,PRODUCT_OFFERED_INDICATOR,PRODUCT_OWNED_INDICATOR,SENTIMENT_SCORE,START_DATE,STATUS,STATUS_DATE,STATUS_REASON
12595.587177134723,478.41421355595463,1330,2018-01-31,234.66054075872222,127.74500187281784,True,24,More Generous Investing,2016-01-27,RetirementPlan,True,True,4,2018-01-01,Active,2018-01-26,Active Client
12595.587177134723,954.9509504035748,1330,2018-01-31,619.9675931625636,799.1852584368962,False,0.0,,2017-11-19,ManagedPortfolio,True,False,2,2018-01-01,Inactive,2018-01-26,Inactive Client
12595.587177134723,896.0615271364715,1330,2018-01-31,466.13493990522517,413.01864214040995,True,42,Wealth Comes in Many Forms,2016-01-27,RetirementBasic,True,True,1,2018-01-01,Active,2018-01-26,Active Client
44708.47597033895,951.332422944913,1331,2016-04-30,801.6360872932582,114.74089963511275,True,17,More Generous Investing,2016-04-03,Savings,True,True,5,2016-04-01,Active,2016-04-03,Active Client
44708.47597033895,1.2521412556933411,1331,2016-04-30,563.5214563079749,779.2479273995983,True,137,,2017-04-18,Education,True,False,5,2016-04-01,Inactive,2016-04-03,Inactive Client
44708.47597033895,54.2596534679044,1331,2016-04-30,569.5950198887264,988.0813774283598,False,0.0,,2016-07-24,FinancialPlan,True,False,0,2016-04-01,Inactive,2016-04-03,Inactive Client
44708.47597033895,833.9501714328663,1331,2016-04-30,855.1930989032762,541.9093951190325,True,149,,2016-04-07,RetirementBrokerage,True,False,2,2016-04-01,Inactive,2016-04-03,Inactive Client
44708.47597033895,636.3584304194537,1331,2016-04-30,308.09745575555337,397.24969600592476,True,125,,2017-06-30,RetirementPlan,True,False,0,2016-04-01,Inactive,2016-04-03,Inactive Client
44708.47597033895,393.59798863568744,1331,2016-04-30,476.7319367588967,693.0441293684854,True,62,A Loan With A View,2016-04-03,ManagedPortfolio,True,True,1,2016-04-01,Active,2016-04-03,Active Client
44708.47597033895,569.1199692252666,1331,2016-04-30,89.37437224616629,360.6635604762476,False,0.0,,2016-07-18,RetirementBasic,True,False,4,2016-04-01,Inactive,2016-04-03,Inactive Client
1717.072984729305,93.10297566484338,1332,2018-02-28,551.2397183216855,336.2774940527503,True,27,More Generous Investing,2016-02-20,FinancialPlan,True,True,3,2018-02-01,Active,2018-02-19,Active Client
1717.072984729305,294.0356977011796,1332,2018-02-28,2.9954056545197507,135.1403571621741,True,88,Now Prove It,2016-02-20,RetirementPlan,True,True,5,2018-02-01,Active,2018-02-19,Active Client
1717.072984729305,665.7097540203746,1332,2018-02-28,204.7406163232564,77.64041142150302,True,130,A Loan With A View,2016-02-20,ManagedPortfolio,True,True,4,2018-02-01,Active,2018-02-19,Active Client
1977.9003182749257,503.61029559579663,1333,2018-08-31,743.4114208477093,384.9047614832478,True,43,Now Prove It,2018-08-01,Brokerage,True,True,0,2018-07-01,Active,2018-08-01,Active Client
1977.9003182749257,711.6079600806476,1333,2018-08-31,286.01767000551325,8.301262996485713,True,87,A Loan With A View,2018-08-01,Savings,True,True,0,2018-07-01,Active,2018-08-01,Active Client
1977.9003182749257,956.4736374470485,1333,2018-08-31,36.23180518271992,270.82592468034517,True,22,Now Prove It,2018-08-01,FinancialPlan,True,True,5,2018-07-01,Active,2018-08-01,Active Client
1977.9003182749257,371.1305229052545,1333,2018-08-31,670.983337091266,397.5656332354436,False,0.0,,2018-08-25,RetirementBrokerage,True,False,3,2018-07-01,Inactive,2018-08-01,Inactive Client
1977.9003182749257,176.14224122207256,1333,2018-08-31,301.00927180399384,449.0740864256998,True,149,,2018-09-24,RetirementPlan,True,False,3,2018-07-01,Inactive,2018-08-01,Inactive Client
1977.9003182749257,666.1351507250346,1333,2018-08-31,228.6702175896291,41.109493689372776,False,0.0,,2018-09-02,ManagedPortfolio,True,False,5,2018-07-01,Inactive,2018-08-01,Inactive Client
1977.9003182749257,682.777082548904,1333,2018-08-31,58.448983282906674,290.609128710263,True,131,,2018-08-25,RetirementBasic,True,False,4,2018-07-01,Inactive,2018-08-01,Inactive Client
6265.7885864188365,762.3977254610775,1334,2017-07-31,28.91790231172447,784.420466053407,True,47,Wealth Comes in Many Forms,2017-07-06,Cash,True,True,3,2017-07-01,Active,2017-07-06,Active Client
6265.7885864188365,805.8856247686797,1334,2017-07-31,276.4792267446825,681.882666114749,True,5,More Generous Investing,2017-07-06,Brokerage,True,True,3,2017-07-01,Active,2017-07-06,Active Client
28948.054367162724,146.87421187027655,1335,2018-08-31,284.4150837447832,782.4380703621131,True,106,Now Prove It,2018-08-28,FinancialPlan,True,True,2,2018-08-01,Active,2018-08-28,Active Client
28948.054367162724,110.64826231132896,1335,2018-08-31,798.6366630569748,740.5234271588132,True,27,More Generous Investing,2018-08-28,RetirementPlan,True,True,1,2018-08-01,Active,2018-08-28,Active Client
28948.054367162724,43.411445957890535,1335,2018-08-31,546.8271868520151,966.9065600971387,True,41,Wealth Comes in Many Forms,2018-08-28,ManagedPortfolio,True,True,3,2018-08-01,Active,2018-08-28,Active Client
28948.054367162724,576.4037826861671,1335,2018-08-31,312.6040876439417,894.7847530242866,False,0.0,,2018-09-20,RetirementBasic,True,False,1,2018-08-01,Inactive,2018-08-28,Inactive Client
73117.36528635227,869.3969110577748,1336,2016-06-30,771.596260074523,280.33377234025517,True,36,More Generous Investing,2016-06-08,Cash,True,True,5,2016-06-01,Active,2016-06-08,Active Client
73117.36528635227,681.1328459317779,1336,2016-06-30,745.9133025441314,0.2680657262006331,True,130,The Best Things in Life Are Not Fees,2016-06-08,Brokerage,True,True,1,2016-06-01,Active,2016-06-08,Active Client
29295.5926805153,120.4437275527826,1337,2017-02-28,911.4077981797217,368.91541431749255,True,27,Now Prove It,2017-02-11,Brokerage,True,True,0,2017-02-01,Active,2017-02-11,Active Client
29295.5926805153,925.7869602486086,1337,2017-02-28,791.3845493442884,894.97993999472,True,5,More Generous Investing,2017-02-11,Savings,True,True,1,2017-02-01,Active,2017-02-11,Active Client
29295.5926805153,493.8432048313086,1337,2017-02-28,342.5107948364975,847.6621965659419,True,65,Now Prove It,2017-02-11,FinancialPlan,True,True,0,2017-02-01,Active,2017-02-11,Active Client
78837.806359225,293.6711527785509,1338,2018-05-31,690.2798669874948,686.8220843938852,True,6,Now Prove It,2018-05-05,Savings,True,True,0,2018-05-01,Active,2018-05-05,Active Client
78837.806359225,798.1620306989198,1338,2018-05-31,235.30527975011762,845.2817284830811,False,0.0,,2018-09-18,Education,True,False,3,2018-05-01,Inactive,2018-05-05,Inactive Client
78837.806359225,743.8047852235139,1338,2018-05-31,172.88794903099674,84.86516658762505,True,31,Now Prove It,2018-05-05,FinancialPlan,True,True,1,2018-05-01,Active,2018-05-05,Active Client
78837.806359225,371.96588761362455,1338,2018-05-31,865.9076438992115,113.40519304977865,False,0.0,,2018-07-13,RetirementBrokerage,True,False,2,2018-05-01,Inactive,2018-05-05,Inactive Client
78837.806359225,126.75440170974073,1338,2018-05-31,113.70454819517123,710.5871258288557,False,0.0,,2018-08-02,RetirementPlan,True,False,0,2018-05-01,Inactive,2018-05-05,Inactive Client
78837.806359225,665.361982885979,1338,2018-05-31,568.1746314081172,946.47449474439,False,0.0,,2018-08-18,ManagedPortfolio,True,False,1,2018-05-01,Inactive,2018-05-05,Inactive Client
78837.806359225,386.51245487430447,1338,2018-05-31,518.8580063111183,366.3553983897725,True,69,A Loan With A View,2018-05-05,RetirementBasic,True,True,0,2018-05-01,Active,2018-05-05,Active Client
518.4003627165794,167.48976163338907,1339,2018-05-31,163.5636157780656,739.1655601453818,True,28,More Generous Investing,2016-05-06,Cash,True,True,5,2018-05-01,Active,2018-05-06,Active Client
518.4003627165794,438.64894470423394,1339,2018-05-31,839.1631662864169,841.035161055178,True,51,Wealth Comes in Many Forms,2016-05-06,Brokerage,True,True,1,2018-05-01,Active,2018-05-06,Active Client
6709.590548818591,449.77546525637,1340,2018-03-31,498.17945700967397,627.2747676038774,True,79,Now Prove It,2016-03-11,Brokerage,True,True,2,2018-03-01,Active,2018-03-11,Active Client
6709.590548818591,424.6119773667464,1340,2018-03-31,660.5803482831395,426.47697077965563,True,16,More Generous Investing,2016-03-11,Savings,True,True,1,2018-03-01,Active,2018-03-11,Active Client
6709.590548818591,205.2279061870535,1340,2018-03-31,672.671766257577,868.3033368990431,True,46,Now Prove It,2016-03-11,FinancialPlan,True,True,4,2018-03-01,Active,2018-03-11,Active Client
6709.590548818591,19.546296953367285,1340,2018-03-31,482.2741861980644,194.93304613121882,True,123,,2017-12-18,RetirementBrokerage,True,False,1,2018-03-01,Inactive,2018-03-11,Inactive Client
6709.590548818591,803.3237158562991,1340,2018-03-31,125.65136405848403,299.9395871689948,False,0.0,,2017-07-15,RetirementPlan,True,False,5,2018-03-01,Inactive,2018-03-11,Inactive Client
6709.590548818591,19.924286519844788,1340,2018-03-31,59.350840535671864,149.44476990282578,False,0.0,,2017-04-28,ManagedPortfolio,True,False,2,2018-03-01,Inactive,2018-03-11,Inactive Client
6709.590548818591,997.3284470315957,1340,2018-03-31,181.42545095452363,146.56116259481718,False,0.0,,2016-10-07,RetirementBasic,True,False,2,2018-03-01,Inactive,2018-03-11,Inactive Client
16.01910665846654,816.886153190856,1341,2018-01-31,705.8870465961771,542.4055160581222,True,5,More Generous Investing,2016-01-23,Brokerage,True,True,4,2018-01-01,Active,2018-01-22,Active Client
16.01910665846654,114.75860130064663,1341,2018-01-31,931.146094225164,61.05182054331744,False,0.0,,2017-04-22,Savings,True,False,5,2018-01-01,Inactive,2018-01-22,Inactive Client
62477.139112473225,1.0367655452864348,1342,2016-02-29,525.9537776777585,578.4937386481039,True,8,More Generous Investing,2016-02-04,FinancialPlan,True,True,1,2016-02-01,Active,2016-02-04,Active Client
62477.139112473225,436.39559984062373,1342,2016-02-29,920.3608803591468,274.4584334706502,True,141,,2016-10-22,RetirementBrokerage,True,False,2,2016-02-01,Inactive,2016-02-04,Inactive Client
62477.139112473225,223.29979188423437,1342,2016-02-29,284.91112719476985,353.74302001921416,True,113,Wealth Comes in Many Forms,2016-02-04,RetirementPlan,True,True,4,2016-02-01,Active,2016-02-04,Active Client
62477.139112473225,294.5689616035023,1342,2016-02-29,48.928912343880285,93.8498684132979,True,121,A Loan With A View,2016-02-04,ManagedPortfolio,True,True,1,2016-02-01,Active,2016-02-04,Active Client
62477.139112473225,261.54685794055206,1342,2016-02-29,375.95690817098966,133.9464822701264,True,135,,2018-07-18,RetirementBasic,True,False,3,2016-02-01,Inactive,2016-02-04,Inactive Client
48741.36025941162,479.74389558681685,1343,2016-04-30,817.6864839942531,227.1149460158781,True,112,Now Prove It,2016-04-23,Brokerage,True,True,5,2016-04-01,Active,2016-04-23,Active Client
48741.36025941162,156.70878381709562,1343,2016-04-30,55.12911949083809,407.66316835064595,True,51,Now Prove It,2016-04-23,FinancialPlan,True,True,3,2016-04-01,Active,2016-04-23,Active Client
48741.36025941162,447.6409101773401,1343,2016-04-30,127.11107005489181,783.4797449782544,True,122,A Loan With A View,2016-04-23,RetirementBrokerage,True,True,3,2016-04-01,Active,2016-04-23,Active Client
48741.36025941162,858.1945519384237,1343,2016-04-30,598.5467658773558,928.3822417705587,True,48,More Generous Investing,2016-04-23,RetirementPlan,True,True,0,2016-04-01,Active,2016-04-23,Active Client
48741.36025941162,35.36156846738827,1343,2016-04-30,817.2153329145757,54.1569312195548,False,0.0,,2018-03-18,ManagedPortfolio,True,False,5,2016-04-01,Inactive,2016-04-23,Inactive Client
46635.06371865726,773.2963341691552,1344,2017-05-31,634.4086774426858,772.8482477921294,True,18,Now Prove It,2017-05-08,RetirementBrokerage,True,True,5,2017-05-01,Active,2017-05-08,Active Client
46635.06371865726,706.9171471162256,1344,2017-05-31,346.5999857344324,291.25081691674137,True,50,Wealth Comes in Many Forms,2017-05-08,RetirementPlan,True,True,0,2017-05-01,Active,2017-05-08,Active Client
46635.06371865726,922.9539844764839,1344,2017-05-31,972.1018096113382,197.28224160213782,True,84,,2018-08-05,ManagedPortfolio,True,False,4,2017-05-01,Inactive,2017-05-08,Inactive Client
46635.06371865726,225.90587390376538,1344,2017-05-31,406.3096998670334,998.6427176313642,True,10,Now Prove It,2017-05-08,RetirementBasic,True,True,1,2017-05-01,Active,2017-05-08,Active Client
74476.39403428012,109.55712403509,1345,2018-04-30,298.7039480329019,188.86628695135067,True,25,More Generous Investing,2018-04-06,FinancialPlan,True,True,5,2018-04-01,Active,2018-04-06,Active Client
74476.39403428012,707.2215707170076,1345,2018-04-30,217.57917084229427,686.547454592902,True,119,The Best Things in Life Are Not Fees,2018-04-06,RetirementBrokerage,True,True,5,2018-04-01,Active,2018-04-06,Active Client
74476.39403428012,45.86539935181812,1345,2018-04-30,691.1404356660452,602.5502046292847,True,120,A Loan With A View,2018-04-06,RetirementPlan,True,True,0,2018-04-01,Active,2018-04-06,Active Client
74476.39403428012,98.26636153597835,1345,2018-04-30,828.7863875118808,883.1394036772471,True,140,,2018-04-14,ManagedPortfolio,True,False,0,2018-04-01,Inactive,2018-04-06,Inactive Client
21839.28607919643,936.3851292579374,1346,2018-07-31,811.6456518514697,594.0048497881822,True,45,More Generous Investing,2018-07-20,Savings,True,True,2,2018-07-01,Active,2018-07-20,Active Client
21839.28607919643,195.44955001989624,1346,2018-07-31,957.4938449130061,555.7500698243787,True,57,Now Prove It,2018-07-20,RetirementBasic,True,True,3,2018-07-01,Active,2018-07-20,Active Client
123171.35867132255,411.17385836941367,1347,2016-09-30,875.9805991009517,378.8359141593181,True,119,,2017-07-14,Cash,True,False,4,2016-09-01,Inactive,2016-09-16,Inactive Client
123171.35867132255,809.0405965806151,1347,2016-09-30,153.20349001959838,327.1022512311413,True,82,Wealth Comes in Many Forms,2016-09-16,Brokerage,True,True,3,2016-09-01,Active,2016-09-16,Active Client
123171.35867132255,293.0058922842124,1347,2016-09-30,658.395090152303,999.9349443796852,False,0.0,,2018-09-17,Savings,True,False,3,2016-09-01,Inactive,2016-09-16,Inactive Client
123171.35867132255,374.84142470812816,1347,2016-09-30,187.7322736694592,756.3766170307146,False,0.0,,2018-07-20,Education,True,False,3,2016-09-01,Inactive,2016-09-16,Inactive Client
123171.35867132255,743.3286258712089,1347,2016-09-30,543.417813030614,356.4132776502422,True,119,Wealth Comes in Many Forms,2016-09-16,FinancialPlan,True,True,4,2016-09-01,Active,2016-09-16,Active Client
123171.35867132255,971.2821426285793,1347,2016-09-30,137.63567708038937,477.02010389637843,True,129,The Best Things in Life Are Not Fees,2016-09-16,RetirementBrokerage,True,True,5,2016-09-01,Active,2016-09-16,Active Client
123171.35867132255,862.4534713397194,1347,2016-09-30,987.8761350756429,645.8306389495207,True,23,More Generous Investing,2016-09-16,RetirementPlan,True,True,2,2016-09-01,Active,2016-09-16,Active Client
123171.35867132255,852.6968290494219,1347,2016-09-30,668.6365095081117,842.9526108491124,False,0.0,,2017-03-30,ManagedPortfolio,True,False,5,2016-09-01,Inactive,2016-09-16,Inactive Client
123171.35867132255,931.3712160155574,1347,2016-09-30,101.34238752256609,354.2974570656187,True,148,,2018-06-26,RetirementBasic,True,False,5,2016-09-01,Inactive,2016-09-16,Inactive Client
47054.367991011146,139.09967640565057,1348,2016-08-31,373.3259017967958,732.2122834476628,True,8,More Generous Investing,2016-08-13,RetirementBrokerage,True,True,0,2016-08-01,Active,2016-08-13,Active Client
47054.367991011146,463.7231164257504,1348,2016-08-31,8.507109576161058,990.6579978153858,True,80,Now Prove It,2016-08-13,RetirementPlan,True,True,0,2016-08-01,Active,2016-08-13,Active Client
47054.367991011146,439.3730073830104,1348,2016-08-31,159.30696938608278,888.0013490165732,True,82,Now Prove It,2016-08-13,RetirementBasic,True,True,0,2016-08-01,Active,2016-08-13,Active Client
11433.521306239065,609.8691095302676,1349,2018-04-30,449.54873048428703,564.5155171600816,True,29,Now Prove It,2016-04-04,FinancialPlan,True,True,5,2018-04-01,Active,2018-04-04,Active Client
11433.521306239065,699.1673375680517,1349,2018-04-30,992.1590968144055,213.11148832812265,True,104,The Best Things in Life Are Not Fees,2016-04-04,RetirementBrokerage,True,True,2,2018-04-01,Active,2018-04-04,Active Client
11433.521306239065,68.58409447917927,1349,2018-04-30,317.0455556255345,744.4009489279152,True,119,The Best Things in Life Are Not Fees,2016-04-04,RetirementPlan,True,True,2,2018-04-01,Active,2018-04-04,Active Client
62500.91934381027,744.0457143047397,1350,2016-02-29,202.60808099756778,999.905162153691,True,44,Now Prove It,2016-02-23,Brokerage,True,True,3,2016-02-01,Active,2016-02-23,Active Client
62500.91934381027,972.579939466747,1350,2016-02-29,604.8090200867034,909.573219333744,True,3,More Generous Investing,2016-02-23,Savings,True,True,2,2016-02-01,Active,2016-02-23,Active Client
62500.91934381027,19.73578144816202,1350,2016-02-29,775.1778424997988,807.524922005715,False,0.0,,2017-07-26,Education,True,False,3,2016-02-01,Inactive,2016-02-23,Inactive Client
62500.91934381027,462.87774302784675,1350,2016-02-29,621.9581876790155,74.62849889321816,True,38,More Generous Investing,2016-02-23,FinancialPlan,True,True,5,2016-02-01,Active,2016-02-23,Active Client
62500.91934381027,112.94928227569034,1350,2016-02-29,275.1662417591547,247.0087970072115,False,0.0,,2018-09-17,RetirementBrokerage,True,False,3,2016-02-01,Inactive,2016-02-23,Inactive Client
19948.934477512274,276.4946765759555,1351,2017-07-31,260.4609966177413,810.095696258876,True,7,More Generous Investing,2017-07-02,Cash,True,True,3,2017-07-01,Active,2017-07-02,Active Client
19948.934477512274,688.3615859656717,1351,2017-07-31,119.48440690275052,917.3791971473795,True,12,More Generous Investing,2017-07-02,Brokerage,True,True,5,2017-07-01,Active,2017-07-02,Active Client
