ACTIVITY_FEES,COMMUNICATIONS_AND_IT_EXPENSE,CUSTOMER_ID,END_DATE,INTEREST_EXPENSE,INTEREST_INCOME,LAST_CUSTOMER_REPLIED_TO_OFFER_INDICATOR,LAST_CUSTOMER_REPLY_TIME,LAST_INBOUND_COMMUNICATION_DATE,LAST_INBOUND_COMMUNICATION_ID,LAST_OUTBOUND_COMMUNICATION_DATE,LAST_OUTBOUND_COMMUNICATION_ID,LAST_PRODUCT_OFFER_CAMPAIGN,LAST_PRODUCT_OFFER_DATE,MANAGEMENT_FEES,OTHER_NON_INTEREST_EXPENSE,OTHER_NON_INTEREST_INCOME,PRODUCT_ID,PRODUCT_OFFERED_INDICATOR,PRODUCT_OWNED_INDICATOR,SENTIMENT_SCORE,START_DATE,STATUS,STATUS_DATE,STATUS_REASON,WAIVED_FEES,WAIVED_INTEREST_EXPENSE,WAIVED_INTEREST_INCOME,WAIVED_NON_INTEREST_EXPENSE, ,  
29643.92072,671.0663654,1107,31/03/2017,709.9180232,16.52671389,FALSE,0,,69468,,112478,,29/07/2018,281.0873444,759.4935822,403.0838861,Savings,TRUE,FALSE,3,01/03/2017,Inactive,04/03/2017,Inactive Client,0,203.8711169,385.9747589,714.1464679,,
29643.92072,894.8338881,1107,31/03/2017,398.0781245,142.0712218,TRUE,138,,70779,,87454,,23/08/2017,815.165112,998.6359058,109.7618244,Education,TRUE,FALSE,2,01/03/2017,Inactive,04/03/2017,Inactive Client,0,144.1951116,21.14284521,912.6795825,,
29207.14234,658.2333188,1108,31/08/2018,371.2750515,433.6266979,TRUE,66,06/08/2018,124810,06/08/2018,121851,Now Prove It,06/08/2018,72.2113719,617.3746785,190.0568438,Savings,TRUE,TRUE,0,01/08/2018,Active,06/08/2018,Active Client,0,690.7568831,350.2926736,608.2782049,,
29207.14234,463.6518097,1108,31/08/2018,732.6136777,794.5633184,TRUE,74,06/08/2018,85203,06/08/2018,115779,A Loan With A View,06/08/2018,667.0023653,776.1222252,193.343484,Education,TRUE,TRUE,2,01/08/2018,Active,06/08/2018,Active Client,0,62.27756799,293.6160137,935.7285545,,
29207.14234,802.4595248,1108,31/08/2018,695.5981148,377.7829863,TRUE,57,06/08/2018,56343,06/08/2018,105914,Wealth Comes in Many Forms,06/08/2018,234.0591325,282.820289,684.9209895,FinancialPlan,TRUE,TRUE,4,01/08/2018,Active,06/08/2018,Active Client,0,692.328887,851.2443476,603.774039,,
29207.14234,632.1024106,1108,31/08/2018,935.5149257,223.4320155,TRUE,114,,106028,,109912,,01/09/2018,737.6945077,102.6974721,223.8990796,RetirementBrokerage,TRUE,FALSE,3,01/08/2018,Inactive,06/08/2018,Inactive Client,0,58.88264549,430.6064133,348.0951817,,
29207.14234,958.1083142,1108,31/08/2018,532.2659732,809.5013032,FALSE,0,,80482,,53773,,26/09/2018,32.3267809,860.059134,374.8024763,RetirementPlan,TRUE,FALSE,4,01/08/2018,Inactive,06/08/2018,Inactive Client,0,192.5463047,135.0954621,730.6638887,,
29207.14234,583.0788153,1108,31/08/2018,921.9885826,397.2830325,FALSE,0,,141812,,119469,,19/09/2018,315.0078729,901.8073233,389.180631,ManagedPortfolio,TRUE,FALSE,5,01/08/2018,Inactive,06/08/2018,Inactive Client,0,19.50174348,902.5364769,389.2900027,,
29207.14234,838.2573009,1108,31/08/2018,555.206669,635.4885346,TRUE,89,06/08/2018,73389,06/08/2018,73290,The Best Things in Life Are Not Fees,06/08/2018,719.5824068,168.7889614,563.3538433,RetirementBasic,TRUE,TRUE,2,01/08/2018,Active,06/08/2018,Active Client,0,402.4493308,328.8744565,524.8643584,,
5155.471301,85.42639412,1109,31/05/2018,516.7580879,376.9850536,FALSE,0,,46355,,52988,,06/04/2018,486.8209332,776.9214657,778.0578842,Cash,TRUE,FALSE,0,01/05/2018,Inactive,13/05/2018,Inactive Client,0,301.7535977,146.744401,248.9130097,,
5155.471301,749.8556295,1109,31/05/2018,470.1480793,695.4105397,TRUE,145,13/05/2016,70444,13/05/2016,133154,The Best Things in Life Are Not Fees,13/05/2016,79.44653668,637.7798866,107.7373832,Brokerage,TRUE,TRUE,0,01/05/2018,Active,13/05/2018,Active Client,0,614.755705,761.6487782,107.0963812,,
5155.471301,457.0529799,1109,31/05/2018,225.2464919,185.14989,TRUE,24,13/05/2016,144875,13/05/2016,62250,Wealth Comes in Many Forms,13/05/2016,741.4101128,923.8823791,59.18907723,Savings,TRUE,TRUE,1,01/05/2018,Active,13/05/2018,Active Client,0,111.241507,983.8893493,950.7390412,,
5155.471301,946.649025,1109,31/05/2018,365.1834782,801.1405774,FALSE,0,,107395,,58432,,19/05/2017,36.1603493,413.5114618,131.3122535,Education,TRUE,FALSE,2,01/05/2018,Inactive,13/05/2018,Inactive Client,0,857.0874705,46.56009695,685.3543069,,
5155.471301,908.7568219,1109,31/05/2018,834.0059412,614.5602646,TRUE,121,13/05/2016,45802,13/05/2016,102667,The Best Things in Life Are Not Fees,13/05/2016,64.03413901,144.6444824,916.2941189,FinancialPlan,TRUE,TRUE,0,01/05/2018,Active,13/05/2018,Active Client,0,483.0664914,435.9153678,951.8207721,,
5155.471301,636.5271367,1109,31/05/2018,725.5104815,409.555669,FALSE,0,,54131,,138789,,26/09/2017,732.0791969,216.6799704,960.5067958,RetirementBrokerage,TRUE,FALSE,1,01/05/2018,Inactive,13/05/2018,Inactive Client,0,283.6442388,1.15188087,307.5679286,,
5155.471301,4.706689427,1109,31/05/2018,824.0273011,972.9428291,FALSE,0,,94851,,46852,,13/12/2016,56.06969281,124.3167241,692.4859003,RetirementPlan,TRUE,FALSE,5,01/05/2018,Inactive,13/05/2018,Inactive Client,0,6.859490617,363.4570255,419.0208576,,
5155.471301,116.1618839,1109,31/05/2018,103.8362567,23.63714764,TRUE,134,,115929,,117018,,08/01/2017,246.4538419,136.6368553,248.983433,ManagedPortfolio,TRUE,FALSE,4,01/05/2018,Inactive,13/05/2018,Inactive Client,0,737.0341405,443.3878828,274.8574536,,
45135.98707,898.1018935,1110,31/10/2016,663.7757316,512.0766302,TRUE,51,24/10/2016,94299,24/10/2016,94041,More Generous Investing,24/10/2016,599.8454224,978.9621129,890.0210497,Brokerage,TRUE,TRUE,0,01/10/2016,Active,24/10/2016,Active Client,0,162.8877446,546.4246916,939.8657916,,
45135.98707,996.4734641,1110,31/10/2016,902.7543086,363.6645299,TRUE,91,24/10/2016,95849,24/10/2016,48794,Wealth Comes in Many Forms,24/10/2016,472.9022423,964.2932047,676.2382074,Savings,TRUE,TRUE,4,01/10/2016,Active,24/10/2016,Active Client,0,176.9664278,567.4054483,26.84427692,,
45135.98707,725.1355934,1110,31/10/2016,423.0849064,100.4424704,TRUE,108,,76483,,70976,,19/12/2016,204.1659088,388.7693961,959.3299692,Education,TRUE,FALSE,1,01/10/2016,Inactive,24/10/2016,Inactive Client,0,383.9465821,798.8442769,598.0857571,,
45135.98707,636.0110709,1110,31/10/2016,798.7072697,241.3241938,TRUE,15,24/10/2016,130553,24/10/2016,122791,Now Prove It,24/10/2016,819.2633351,367.1163145,266.8575924,FinancialPlan,TRUE,TRUE,1,01/10/2016,Active,24/10/2016,Active Client,0,64.81030302,335.3093755,209.4480135,,
65553.05864,2.134190098,1111,31/01/2017,570.8881647,35.30880805,TRUE,8,21/01/2017,55692,21/01/2017,135432,More Generous Investing,21/01/2017,109.1420303,730.2120244,49.36094228,Savings,TRUE,TRUE,4,01/01/2017,Active,21/01/2017,Active Client,0,180.9529161,242.7102774,991.4845954,,
65553.05864,965.9397017,1111,31/01/2017,345.7355746,873.6659298,FALSE,0,,144767,,47187,,07/02/2017,115.6341672,378.2928266,306.0210143,Education,TRUE,FALSE,3,01/01/2017,Inactive,21/01/2017,Inactive Client,0,537.6051249,467.3349091,434.205145,,
65553.05864,633.6562964,1111,31/01/2017,17.73129749,369.6369674,FALSE,0,,95614,,121567,,02/09/2018,41.84585057,863.0089095,514.7935517,FinancialPlan,TRUE,FALSE,2,01/01/2017,Inactive,21/01/2017,Inactive Client,0,438.2678477,135.0619917,464.5051471,,
65553.05864,711.8026904,1111,31/01/2017,267.1893982,397.0388813,TRUE,145,,119211,,48614,,15/05/2018,192.1279679,371.5005852,809.9623533,RetirementBrokerage,TRUE,FALSE,1,01/01/2017,Inactive,21/01/2017,Inactive Client,0,673.6311768,832.3321532,830.9984435,,
65553.05864,176.1827844,1111,31/01/2017,256.3414066,151.9725587,FALSE,0,,76752,,80337,,14/05/2017,122.7293451,546.6414641,220.562813,RetirementPlan,TRUE,FALSE,4,01/01/2017,Inactive,21/01/2017,Inactive Client,0,403.7531901,923.7887085,66.9200857,,
65553.05864,747.7633326,1111,31/01/2017,741.9247284,11.26340044,TRUE,3,21/01/2017,126147,21/01/2017,105863,More Generous Investing,21/01/2017,676.7560255,922.1694884,515.5534886,RetirementBasic,TRUE,TRUE,0,01/01/2017,Active,21/01/2017,Active Client,0,388.9939058,984.9770036,449.784962,,
3187.978423,87.65206471,1112,30/04/2018,503.9919703,391.507537,TRUE,89,02/04/2018,134998,02/04/2018,72240,A Loan With A View,02/04/2018,630.7395407,637.1667504,375.8719509,Cash,TRUE,TRUE,2,01/04/2018,Active,02/04/2018,Active Client,0,402.3400349,174.712199,964.2083362,,
3187.978423,273.507695,1112,30/04/2018,40.32308281,239.4202863,FALSE,0,,93204,,68788,,31/05/2018,467.4239932,479.3885434,226.08799,Brokerage,TRUE,FALSE,2,01/04/2018,Inactive,02/04/2018,Inactive Client,0,177.2218181,705.855228,955.5972012,,
3187.978423,6.932237838,1112,30/04/2018,361.5340155,981.5720421,TRUE,87,02/04/2018,122905,02/04/2018,130165,A Loan With A View,02/04/2018,71.66257801,390.9817232,159.311256,Savings,TRUE,TRUE,2,01/04/2018,Active,02/04/2018,Active Client,0,163.3088945,642.7759733,608.9643038,,
3187.978423,18.8922995,1112,30/04/2018,711.562917,626.2111141,TRUE,41,02/04/2018,53207,02/04/2018,94790,Wealth Comes in Many Forms,02/04/2018,418.1105424,534.9142995,192.3029094,Education,TRUE,TRUE,1,01/04/2018,Active,02/04/2018,Active Client,0,288.0735817,152.6301569,760.7899521,,
3187.978423,163.557497,1112,30/04/2018,530.1309004,892.1185084,FALSE,0,,72623,,63136,,01/07/2018,782.592261,939.8189374,888.6870064,FinancialPlan,TRUE,FALSE,1,01/04/2018,Inactive,02/04/2018,Inactive Client,0,950.5781033,1.459962197,303.580538,,
3187.978423,627.4439468,1112,30/04/2018,831.7401744,756.2271577,FALSE,0,,123142,,97526,,19/05/2018,258.7987717,502.3347762,504.0662803,RetirementBrokerage,TRUE,FALSE,4,01/04/2018,Inactive,02/04/2018,Inactive Client,0,637.5428113,362.15235,282.7450209,,
31636.09086,149.0425021,1113,30/04/2018,318.1430418,438.4821939,TRUE,77,15/04/2018,94897,15/04/2018,144305,More Generous Investing,15/04/2018,517.414317,192.1404556,71.25009375,RetirementBrokerage,TRUE,TRUE,4,01/04/2018,Active,15/04/2018,Active Client,0,491.5517654,507.0947415,548.6262927,,
31636.09086,169.9405126,1113,30/04/2018,124.9374505,408.4094472,TRUE,97,15/04/2018,112508,15/04/2018,131052,Wealth Comes in Many Forms,15/04/2018,503.8245493,443.8134133,380.9537883,RetirementPlan,TRUE,TRUE,2,01/04/2018,Active,15/04/2018,Active Client,0,727.1498299,482.8567294,592.6207885,,
31636.09086,609.0144371,1113,30/04/2018,401.2033263,472.1768148,TRUE,44,15/04/2018,66036,15/04/2018,108805,Now Prove It,15/04/2018,322.6815862,853.4071498,363.8876532,RetirementBasic,TRUE,TRUE,5,01/04/2018,Active,15/04/2018,Active Client,0,742.5648885,863.0578124,661.2025349,,
30010.53625,372.4066571,1114,30/09/2016,322.0487489,627.5289037,FALSE,0,,94074,,47789,,22/09/2016,230.7989146,541.3709631,400.4144756,Cash,TRUE,FALSE,1,01/09/2016,Inactive,12/09/2016,Inactive Client,0,78.97371515,589.2296531,108.0440922,,
30010.53625,186.5083444,1114,30/09/2016,903.8511913,570.7199369,TRUE,47,12/09/2016,134655,12/09/2016,136300,Now Prove It,12/09/2016,787.3699369,445.0026284,385.215581,Brokerage,TRUE,TRUE,4,01/09/2016,Active,12/09/2016,Active Client,0,905.7484377,285.3283305,162.9771518,,
30010.53625,953.2384555,1114,30/09/2016,16.64124791,572.3531506,TRUE,42,12/09/2016,141779,12/09/2016,106007,Now Prove It,12/09/2016,552.0528274,771.1261303,836.9312642,Savings,TRUE,TRUE,2,01/09/2016,Active,12/09/2016,Active Client,0,455.1233383,394.2490138,105.1402214,,
30010.53625,817.7836486,1114,30/09/2016,726.2883823,491.5850305,FALSE,0,,68806,,129852,,26/05/2018,19.97694248,349.0814705,266.6064439,Education,TRUE,FALSE,4,01/09/2016,Inactive,12/09/2016,Inactive Client,0,204.6149857,660.5237963,720.7307752,,
30010.53625,632.5127114,1114,30/09/2016,65.88657644,466.8782729,TRUE,70,12/09/2016,143809,12/09/2016,119058,Now Prove It,12/09/2016,973.6633303,650.4784349,322.3030996,FinancialPlan,TRUE,TRUE,1,01/09/2016,Active,12/09/2016,Active Client,0,310.3026502,344.2762134,588.602005,,
25358.21797,125.5233508,1115,30/09/2017,743.0363884,707.7120994,TRUE,44,17/09/2017,135786,17/09/2017,131755,Now Prove It,17/09/2017,530.4340136,518.5111685,616.2673469,Savings,TRUE,TRUE,5,01/09/2017,Active,17/09/2017,Active Client,0,3.169641257,730.2879684,533.7501511,,
25358.21797,552.7772491,1115,30/09/2017,296.8896226,705.5202562,FALSE,0,,122531,,73323,,19/11/2017,176.5901597,459.769916,666.4451614,Education,TRUE,FALSE,0,01/09/2017,Inactive,17/09/2017,Inactive Client,0,225.2540958,879.6499953,654.2316912,,
25358.21797,1.352010824,1115,30/09/2017,415.9247795,514.3149384,TRUE,128,17/09/2017,139195,17/09/2017,63171,Now Prove It,17/09/2017,288.8425069,109.9746421,778.2073854,FinancialPlan,TRUE,TRUE,5,01/09/2017,Active,17/09/2017,Active Client,0,969.8025613,229.0333693,549.4869982,,
25358.21797,815.2002138,1115,30/09/2017,97.00529676,248.2434213,TRUE,97,17/09/2017,100621,17/09/2017,102044,Now Prove It,17/09/2017,371.5589406,671.0303533,771.655918,RetirementBasic,TRUE,TRUE,1,01/09/2017,Active,17/09/2017,Active Client,0,486.5115997,964.81613,702.5453158,,
38825.13771,816.1684983,1116,31/07/2017,927.9188267,993.8816873,TRUE,122,,116564,,142637,,01/02/2018,831.0058306,305.1820404,841.8222614,Cash,TRUE,FALSE,0,01/07/2017,Inactive,04/07/2017,Inactive Client,0,862.9807709,684.1842394,613.7878931,,
38825.13771,275.4201304,1116,31/07/2017,472.0799252,768.343771,TRUE,48,04/07/2017,137149,04/07/2017,86368,Now Prove It,04/07/2017,996.0813712,571.3711052,885.7734085,RetirementBrokerage,TRUE,TRUE,2,01/07/2017,Active,04/07/2017,Active Client,0,531.3320546,199.9880766,535.08319,,
38825.13771,110.8211524,1116,31/07/2017,299.3706128,876.5695617,TRUE,10,04/07/2017,122728,04/07/2017,84564,More Generous Investing,04/07/2017,565.4857565,78.65990883,891.956213,RetirementPlan,TRUE,TRUE,1,01/07/2017,Active,04/07/2017,Active Client,0,136.079782,388.6937184,24.68197982,,
38825.13771,511.2881074,1116,31/07/2017,28.93896827,894.4810843,TRUE,122,,85396,,63983,,20/06/2018,847.7457496,42.05698546,114.8407746,ManagedPortfolio,TRUE,FALSE,1,01/07/2017,Inactive,04/07/2017,Inactive Client,0,503.3377338,980.2963664,718.4437755,,
38825.13771,744.041735,1116,31/07/2017,146.4033457,908.6423959,TRUE,2,04/07/2017,69612,04/07/2017,61976,More Generous Investing,04/07/2017,374.2075045,375.9610671,133.2309284,RetirementBasic,TRUE,TRUE,3,01/07/2017,Active,04/07/2017,Active Client,0,92.00388713,114.0029127,654.4542866,,
6402.99287,423.3317231,1117,31/01/2018,316.9060341,546.9521992,TRUE,38,05/01/2016,72194,05/01/2016,77899,Now Prove It,05/01/2016,187.100068,859.8362988,717.9185904,RetirementBrokerage,TRUE,TRUE,3,01/01/2018,Active,04/01/2018,Active Client,0,668.5701003,578.5976243,331.0722539,,
6402.99287,763.9542106,1117,31/01/2018,503.7387828,407.3775983,TRUE,135,05/01/2016,102537,05/01/2016,103946,The Best Things in Life Are Not Fees,05/01/2016,187.459888,139.6219145,162.331418,RetirementPlan,TRUE,TRUE,0,01/01/2018,Active,04/01/2018,Active Client,0,326.6228737,679.0159994,196.1807291,,
6402.99287,959.7457182,1117,31/01/2018,573.8243659,769.7129749,TRUE,112,,127656,,96121,,07/12/2016,410.1619991,477.7561683,6.096252107,ManagedPortfolio,TRUE,FALSE,1,01/01/2018,Inactive,04/01/2018,Inactive Client,0,187.7327592,2.356023225,945.7706621,,
6402.99287,233.8705982,1117,31/01/2018,120.4578847,37.05275579,TRUE,24,05/01/2016,143028,05/01/2016,51283,Wealth Comes in Many Forms,05/01/2016,910.9361579,376.8558826,738.0898966,RetirementBasic,TRUE,TRUE,4,01/01/2018,Active,04/01/2018,Active Client,0,715.5401724,971.0684095,984.7140509,,
2626.439002,912.4074557,1118,31/08/2018,751.6015669,117.7870358,FALSE,0,,90411,,134444,,08/06/2018,36.57993011,917.9305283,75.40352146,Cash,TRUE,FALSE,1,01/08/2018,Inactive,14/08/2018,Inactive Client,0,668.6996681,670.9432148,722.1628061,,
2626.439002,486.227125,1118,31/08/2018,268.8488599,533.0423661,TRUE,51,14/08/2016,50091,14/08/2016,94297,Now Prove It,14/08/2016,966.1986503,883.4461407,128.430701,Savings,TRUE,TRUE,3,01/08/2018,Active,14/08/2018,Active Client,0,396.1285666,201.5138013,854.0145815,,
2626.439002,513.1481033,1118,31/08/2018,681.0531193,373.3244837,TRUE,53,14/08/2016,127990,14/08/2016,138978,Now Prove It,14/08/2016,906.5719411,342.3315766,69.00116297,RetirementBasic,TRUE,TRUE,1,01/08/2018,Active,14/08/2018,Active Client,0,735.9133609,57.57042573,187.9886331,,
282.1682695,532.1468115,1119,30/06/2018,652.2633063,431.5950135,TRUE,15,08/06/2016,141703,08/06/2016,67641,More Generous Investing,08/06/2016,355.8015278,223.5006891,806.2842542,Cash,TRUE,TRUE,2,01/06/2018,Active,08/06/2018,Active Client,0,427.9795892,214.7103297,943.195497,,
282.1682695,278.5890064,1119,30/06/2018,18.52367976,689.5978538,TRUE,123,08/06/2016,91249,08/06/2016,106634,The Best Things in Life Are Not Fees,08/06/2016,81.99074591,150.5013029,644.2585862,Brokerage,TRUE,TRUE,2,01/06/2018,Active,08/06/2018,Active Client,0,825.375194,610.5121932,996.8471589,,
37752.23054,534.2506228,1120,31/08/2018,53.70133501,549.9389704,TRUE,48,27/08/2018,81878,27/08/2018,129090,Now Prove It,27/08/2018,411.2711476,149.4161159,228.4614983,Savings,TRUE,TRUE,4,01/08/2018,Active,27/08/2018,Active Client,0,94.1643128,370.9896267,979.2010045,,
37752.23054,668.7593615,1120,31/08/2018,172.2457198,960.63463,TRUE,146,27/08/2018,89734,27/08/2018,72252,The Best Things in Life Are Not Fees,27/08/2018,334.1559571,395.8883734,888.0968285,Education,TRUE,TRUE,0,01/08/2018,Active,27/08/2018,Active Client,0,639.8175982,692.2778313,278.1532476,,
37752.23054,16.95630479,1120,31/08/2018,468.329974,411.4103642,TRUE,25,27/08/2018,88379,27/08/2018,73001,More Generous Investing,27/08/2018,115.7424723,589.8016534,419.4521104,FinancialPlan,TRUE,TRUE,3,01/08/2018,Active,27/08/2018,Active Client,0,162.4584127,595.0932718,829.6550947,,
37752.23054,412.2269604,1120,31/08/2018,957.7557499,975.672341,TRUE,2,27/08/2018,142259,27/08/2018,82368,More Generous Investing,27/08/2018,416.7957743,713.9393285,97.5481514,RetirementBasic,TRUE,TRUE,0,01/08/2018,Active,27/08/2018,Active Client,0,411.7808173,23.44341732,993.7464548,,
139952.2872,18.78315444,1121,31/07/2016,977.1729462,428.5319494,TRUE,49,30/06/2016,92523,30/06/2016,104132,More Generous Investing,30/06/2016,639.2568454,514.2086569,10.41973159,Savings,TRUE,TRUE,0,01/06/2016,Active,30/06/2016,Active Client,0,621.4823543,924.691883,606.7564908,,
139952.2872,92.04937428,1121,31/07/2016,168.3118197,666.8593629,TRUE,104,30/06/2016,97787,30/06/2016,114512,Wealth Comes in Many Forms,30/06/2016,531.7729535,743.9254201,610.9728531,Education,TRUE,TRUE,5,01/06/2016,Active,30/06/2016,Active Client,0,668.6711425,246.6058541,9.370507183,,
139952.2872,9.898040485,1121,31/07/2016,460.2510361,230.0993893,TRUE,31,30/06/2016,123480,30/06/2016,51055,Wealth Comes in Many Forms,30/06/2016,120.6705842,758.2493153,218.5762658,FinancialPlan,TRUE,TRUE,5,01/06/2016,Active,30/06/2016,Active Client,0,921.6717127,416.9522646,536.1173336,,
139952.2872,652.0688597,1121,31/07/2016,668.8081856,534.4713746,FALSE,0,,83943,,54172,,08/02/2018,740.0735873,995.5729299,324.3500895,RetirementBrokerage,TRUE,FALSE,5,01/06/2016,Inactive,30/06/2016,Inactive Client,0,377.3132319,685.0188011,208.7995482,,
139952.2872,222.1353681,1121,31/07/2016,463.2097464,694.0411942,TRUE,14,30/06/2016,71818,30/06/2016,105223,More Generous Investing,30/06/2016,986.2287074,59.32747367,289.9239253,RetirementBasic,TRUE,TRUE,2,01/06/2016,Active,30/06/2016,Active Client,0,57.13722755,107.5870651,758.601267,,
62909.48351,818.4518202,1122,31/12/2016,32.35938518,793.2201149,FALSE,0,,129766,,71682,,02/09/2018,0.688333697,162.8130915,378.0906153,Cash,TRUE,FALSE,4,01/12/2016,Inactive,26/12/2016,Inactive Client,0,695.9314793,233.2882153,733.7176816,,
62909.48351,346.6767282,1122,31/12/2016,717.2333406,208.3056723,TRUE,135,,94807,,85626,,12/06/2018,464.5299293,62.18512024,865.2667835,Brokerage,TRUE,FALSE,2,01/12/2016,Inactive,26/12/2016,Inactive Client,0,959.6031759,990.4698026,165.9784131,,
62909.48351,740.2366687,1122,31/12/2016,359.5604365,941.8300498,TRUE,30,26/12/2016,69459,26/12/2016,53360,More Generous Investing,26/12/2016,64.54416,351.7908159,851.910536,RetirementBrokerage,TRUE,TRUE,5,01/12/2016,Active,26/12/2016,Active Client,0,284.093668,751.9245568,951.9665081,,
62909.48351,19.76120837,1122,31/12/2016,398.6343501,542.4326881,TRUE,66,26/12/2016,45352,26/12/2016,113274,A Loan With A View,26/12/2016,373.391663,767.0579321,265.4249535,RetirementPlan,TRUE,TRUE,3,01/12/2016,Active,26/12/2016,Active Client,0,230.571025,773.3512694,910.1222288,,
62909.48351,947.1256459,1122,31/12/2016,798.1818726,497.7177671,FALSE,0,,96697,,138401,,10/12/2017,954.0552781,723.628697,399.8809248,ManagedPortfolio,TRUE,FALSE,5,01/12/2016,Inactive,26/12/2016,Inactive Client,0,757.2955074,435.2096355,653.8388557,,
62909.48351,720.9703171,1122,31/12/2016,880.020462,921.747307,TRUE,114,26/12/2016,102683,26/12/2016,130187,A Loan With A View,26/12/2016,851.8210015,897.5570279,852.555538,RetirementBasic,TRUE,TRUE,2,01/12/2016,Active,26/12/2016,Active Client,0,582.9893217,683.266798,544.2320468,,
90082.86643,230.4984205,1123,31/07/2016,824.1852871,248.7606071,TRUE,68,02/07/2016,56310,02/07/2016,64794,Now Prove It,02/07/2016,488.4208649,579.6505309,52.37870761,FinancialPlan,TRUE,TRUE,1,01/07/2016,Active,02/07/2016,Active Client,0,407.2411648,137.6858352,561.4152041,,
90082.86643,816.8169548,1123,31/07/2016,214.7030426,316.140009,TRUE,8,02/07/2016,99865,02/07/2016,129379,More Generous Investing,02/07/2016,257.1138779,146.1705558,142.3029737,RetirementPlan,TRUE,TRUE,2,01/07/2016,Active,02/07/2016,Active Client,0,428.1030256,111.9328832,730.9380872,,
90082.86643,947.4549559,1123,31/07/2016,315.7783036,834.2453233,TRUE,132,,55569,,69087,,01/06/2018,859.9252964,947.4789897,361.5750559,ManagedPortfolio,TRUE,FALSE,3,01/07/2016,Inactive,02/07/2016,Inactive Client,0,161.8800996,744.7725133,749.9007535,,
90082.86643,90.84997278,1123,31/07/2016,625.0734587,743.3961306,FALSE,0,,129003,,135613,,17/06/2017,750.7171847,463.6323443,849.339304,RetirementBasic,TRUE,FALSE,5,01/07/2016,Inactive,02/07/2016,Inactive Client,0,712.5505778,151.8473484,423.9419849,,
